pair,signal,entry_time,exit_time,entry_price,exit_price,bars_held,exit_reason,pips,win
NZDUSD,BUY,2025-03-13 06:35:00,2025-03-13 15:25:00,0.57219,0.57004,106,RSI=88.9,-23.999999999999854,0
NZDUSD,BUY,2025-03-13 18:55:00,2025-03-13 23:45:00,0.56991,0.56998,58,RSI=88.7,-1.799999999999855,0
NZDUSD,BUY,2025-03-18 03:55:00,2025-03-18 05:55:00,0.58209,0.58179,24,RSI=83.3,-5.49999999999967,0
NZDUSD,BUY,2025-03-18 12:05:00,2025-03-18 17:15:00,0.58173,0.58107,62,RSI=80.2,-9.09999999999994,0
NZDUSD,BUY,2025-03-19 05:10:00,2025-03-19 07:05:00,0.58094,0.58118,23,RSI=81.3,-0.09999999999982027,0
NZDUSD,BUY,2025-03-19 08:50:00,2025-03-19 13:35:00,0.57928,0.57917,57,RSI=80.1,-3.600000000000545,0
NZDUSD,BUY,2025-03-19 14:45:00,2025-03-19 19:40:00,0.57795,0.58074,59,RSI=80.4,25.4000000000007,1
NZDUSD,BUY,2025-03-20 02:10:00,2025-03-20 15:45:00,0.57894,0.57398,163,RSI=80.8,-52.099999999999646,0
NZDUSD,BUY,2025-03-21 14:40:00,2025-03-24 01:20:00,0.57461,0.57473,128,RSI=84.9,-1.2999999999999101,0
NZDUSD,BUY,2025-03-24 02:55:00,2025-03-24 08:20:00,0.57322,0.5735,65,RSI=80.4,0.30000000000057975,1
NZDUSD,BUY,2025-03-24 13:05:00,2025-03-24 20:15:00,0.57335,0.57262,86,RSI=83.2,-9.800000000000084,0
NZDUSD,BUY,2025-03-25 08:50:00,2025-03-25 11:10:00,0.57168,0.57305,28,RSI=82.6,11.199999999999823,1
NZDUSD,BUY,2025-03-25 15:15:00,2025-03-26 03:25:00,0.57335,0.57376,146,RSI=80.3,1.6000000000002144,1
NZDUSD,BUY,2025-03-26 13:15:00,2025-03-27 02:10:00,0.57491,0.57311,155,RSI=82.8,-20.500000000000238,0
NZDUSD,BUY,2025-03-28 04:40:00,2025-03-28 09:05:00,0.57139,0.57223,53,RSI=81.4,5.900000000000629,1
NZDUSD,BUY,2025-03-31 09:05:00,2025-03-31 20:25:00,0.56966,0.56763,136,RSI=81.2,-22.800000000000875,0
NZDUSD,BUY,2025-04-01 07:35:00,2025-04-01 09:30:00,0.56712,0.56764,23,RSI=84.5,2.7000000000007596,1
NZDUSD,BUY,2025-04-04 12:40:00,2025-04-07 02:30:00,0.56452,0.55805,166,RSI=82.6,-67.19999999999976,0
NZDUSD,BUY,2025-04-07 16:30:00,2025-04-07 18:55:00,0.55328,0.55485,29,RSI=81.1,13.199999999999603,1
NZDUSD,BUY,2025-04-08 16:15:00,2025-04-09 02:20:00,0.55719,0.55357,120,RSI=85.7,-38.69999999999957,0
NZDUSD,BUY,2025-04-15 07:35:00,2025-04-15 08:25:00,0.59078,0.591,10,RSI=80.5,-0.3000000000000203,0
NZDUSD,BUY,2025-04-17 02:20:00,2025-04-17 09:05:00,0.59157,0.59169,81,RSI=83.1,-1.2999999999999101,0
NZDUSD,BUY,2025-04-18 03:55:00,2025-04-18 18:45:00,0.59385,0.59368,178,RSI=83.0,-4.200000000000035,0
NZDUSD,SELL,2024-12-31 07:50:00,2024-12-31 13:10:00,0.5634,0.56065,64,RSI=19.7,25.0000000000003,1
NZDUSD,SELL,2025-01-02 01:50:00,2025-01-02 16:50:00,0.56118,0.55971,180,RSI=18.3,12.199999999999713,1
NZDUSD,SELL,2025-01-06 01:20:00,2025-01-06 10:15:00,0.56329,0.56331,107,RSI=12.5,-2.7000000000002,0
NZDUSD,SELL,2025-01-06 11:35:00,2025-01-06 14:20:00,0.56704,0.56439,33,RSI=17.2,24.00000000000041,1
NZDUSD,SELL,2025-01-07 03:50:00,2025-01-07 15:05:00,0.566,0.56408,135,RSI=14.5,16.699999999999218,1
NZDUSD,SELL,2025-01-08 06:10:00,2025-01-08 07:45:00,0.56391,0.56271,19,RSI=14.2,9.499999999999789,1
NZDUSD,SELL,2025-01-13 21:10:00,2025-01-14 12:15:00,0.55672,0.55899,181,RSI=18.5,-25.199999999999942,0
NZDUSD,SELL,2025-01-15 07:55:00,2025-01-15 10:55:00,0.56153,0.56132,36,RSI=13.4,-0.4000000000006754,0
NZDUSD,SELL,2025-01-15 13:45:00,2025-01-15 16:30:00,0.56314,0.5608,33,RSI=17.0,20.900000000000084,1
NZDUSD,SELL,2025-01-16 00:05:00,2025-01-16 05:20:00,0.56251,0.56024,63,RSI=15.1,20.19999999999994,1
NZDUSD,SELL,2025-01-16 15:30:00,2025-01-16 18:40:00,0.56119,0.56095,38,RSI=19.3,-0.09999999999982027,0
NZDUSD,SELL,2025-01-17 08:45:00,2025-01-17 12:40:00,0.55994,0.55846,47,RSI=18.8,12.300000000000368,1
NZDUSD,SELL,2025-01-17 15:20:00,2025-01-17 17:55:00,0.5609,0.5591,31,RSI=15.5,15.499999999999128,1
NZDUSD,SELL,2025-01-20 01:00:00,2025-01-20 09:10:00,0.55951,0.56026,98,RSI=10.5,-10.000000000000284,0
NZDUSD,SELL,2025-01-20 13:40:00,2025-01-20 16:20:00,0.56408,0.56558,32,RSI=19.2,-17.499999999999456,0
NZDUSD,SELL,2025-01-21 03:20:00,2025-01-21 05:55:00,0.56651,0.56401,31,RSI=18.9,22.499999999999464,1
NZDUSD,SELL,2025-01-21 14:30:00,2025-01-21 19:50:00,0.56487,0.56647,64,RSI=12.4,-18.50000000000046,0
NZDUSD,SELL,2025-01-22 09:15:00,2025-01-22 12:30:00,0.56708,0.56717,39,RSI=19.2,-3.3999999999992347,0
NZDUSD,SELL,2025-01-23 14:30:00,2025-01-23 19:05:00,0.5667,0.5674,55,RSI=19.4,-9.50000000000034,0
NZDUSD,SELL,2025-01-24 02:50:00,2025-01-24 19:35:00,0.57047,0.57115,201,RSI=19.5,-9.30000000000014,0
NZDUSD,SELL,2025-01-29 16:10:00,2025-01-30 04:20:00,0.56504,0.56531,146,RSI=14.3,-5.199999999999925,0
NZDUSD,SELL,2025-01-31 03:00:00,2025-01-31 18:30:00,0.5643,0.56395,186,RSI=19.0,1.0000000000007248,1
NZDUSD,SELL,2025-02-03 23:20:00,2025-02-04 00:25:00,0.56358,0.56254,13,RSI=17.0,7.899999999999299,1
NZDUSD,SELL,2025-02-04 07:30:00,2025-02-04 12:10:00,0.5604,0.56031,56,RSI=19.7,-1.599999999999655,0
NZDUSD,SELL,2025-02-05 09:10:00,2025-02-05 19:50:00,0.56844,0.56869,128,RSI=19.5,-5.000000000000835,0
NZDUSD,SELL,2025-02-06 16:30:00,2025-02-07 04:10:00,0.56734,0.56774,140,RSI=19.9,-6.50000000000067,0
NZDUSD,SELL,2025-02-07 09:05:00,2025-02-07 10:55:00,0.56875,0.56774,22,RSI=15.1,7.599999999999554,1
NZDUSD,SELL,2025-02-10 04:10:00,2025-02-10 12:15:00,0.56539,0.56486,97,RSI=4.4,2.7999999999991942,1
NZDUSD,SELL,2025-02-11 04:15:00,2025-02-11 09:30:00,0.56415,0.56463,63,RSI=19.5,-7.299999999999249,0
NZDUSD,SELL,2025-02-12 02:20:00,2025-02-12 05:05:00,0.56652,0.56539,33,RSI=19.7,8.800000000000754,1
NZDUSD,SELL,2025-02-12 17:25:00,2025-02-12 19:05:00,0.56546,0.56435,20,RSI=10.8,8.599999999999444,1
NZDUSD,SELL,2025-02-13 04:15:00,2025-02-13 08:15:00,0.56561,0.56426,48,RSI=13.9,10.999999999999623,1
NZDUSD,SELL,2025-02-13 15:40:00,2025-02-13 22:05:00,0.56527,0.56689,77,RSI=17.0,-18.699999999999548,0
NZDUSD,SELL,2025-02-17 00:15:00,2025-02-17 07:50:00,0.57288,0.57341,91,RSI=13.6,-7.8000000000003045,0
NZDUSD,SELL,2025-02-19 03:20:00,2025-02-19 10:20:00,0.57162,0.57182,84,RSI=14.8,-4.49999999999978,0
NZDUSD,SELL,2025-02-20 04:30:00,2025-02-20 11:50:00,0.57171,0.57223,88,RSI=17.9,-7.699999999999649,0
NZDUSD,SELL,2025-02-24 02:45:00,2025-02-24 08:10:00,0.57669,0.5747,65,RSI=19.1,17.40000000000047,1
NZDUSD,SELL,2025-02-25 23:40:00,2025-02-26 01:40:00,0.57315,0.5716,24,RSI=16.9,13.000000000000513,1
NZDUSD,SELL,2025-02-26 16:20:00,2025-02-26 21:00:00,0.57038,0.56945,56,RSI=14.5,6.799999999999864,1
NZDUSD,SELL,2025-03-03 14:35:00,2025-03-03 18:55:00,0.56242,0.5626,52,RSI=16.5,-4.29999999999958,0
NZDUSD,SELL,2025-03-04 20:15:00,2025-03-05 00:25:00,0.56499,0.56537,50,RSI=16.9,-6.30000000000047,0
NZDUSD,SELL,2025-03-07 07:50:00,2025-03-07 11:45:00,0.57242,0.57111,47,RSI=20.0,10.600000000000334,1
NZDUSD,SELL,2025-03-07 20:10:00,2025-03-09 22:20:00,0.57106,0.57036,26,RSI=17.8,4.500000000000339,1
NZDUSD,SELL,2025-03-10 07:40:00,2025-03-10 15:25:00,0.57246,0.57259,93,RSI=16.9,-3.800000000000745,0
NZDUSD,SELL,2025-03-11 01:35:00,2025-03-11 02:30:00,0.56967,0.56808,11,RSI=17.5,13.399999999999803,1
NZDUSD,SELL,2025-03-11 08:45:00,2025-03-11 18:30:00,0.57034,0.57038,117,RSI=17.5,-2.9000000000004,0
NZDUSD,SELL,2025-03-12 10:10:00,2025-03-12 11:15:00,0.57188,0.57081,13,RSI=17.4,8.200000000000154,1
NZDUSD,SELL,2025-03-13 15:35:00,2025-03-13 18:50:00,0.57017,0.56992,39,RSI=18.1,-2.7538735181131813e-13,0
NZDUSD,SELL,2025-03-17 11:40:00,2025-03-18 03:30:00,0.57858,0.58197,190,RSI=19.4,-36.40000000000004,0
NZDUSD,SELL,2025-03-18 06:25:00,2025-03-18 12:00:00,0.58195,0.58172,67,RSI=17.2,-0.2000000000004754,0
NZDUSD,SELL,2025-03-19 19:50:00,2025-03-20 00:20:00,0.58033,0.58139,54,RSI=18.2,-13.099999999999499,0
NZDUSD,SELL,2025-03-21 07:45:00,2025-03-21 14:15:00,0.5758,0.57517,78,RSI=14.4,3.800000000000194,1
NZDUSD,SELL,2025-03-24 08:25:00,2025-03-24 12:35:00,0.57351,0.57385,50,RSI=18.5,-5.90000000000007,0
NZDUSD,SELL,2025-03-24 20:20:00,2025-03-25 08:45:00,0.57261,0.57167,149,RSI=18.8,6.899999999999409,1
NZDUSD,SELL,2025-03-25 11:15:00,2025-03-25 15:05:00,0.57307,0.57346,46,RSI=19.2,-6.400000000000015,0
NZDUSD,SELL,2025-03-26 03:30:00,2025-03-26 13:10:00,0.57373,0.5749,116,RSI=15.7,-14.200000000000044,0
NZDUSD,SELL,2025-03-27 02:15:00,2025-03-27 11:15:00,0.57313,0.57371,108,RSI=15.7,-8.30000000000025,0
NZDUSD,SELL,2025-03-28 14:15:00,2025-03-28 18:15:00,0.57281,0.57167,48,RSI=19.2,8.900000000000299,1
NZDUSD,SELL,2025-04-01 03:35:00,2025-04-01 07:00:00,0.56771,0.5672,41,RSI=8.4,2.6000000000001044,1
NZDUSD,SELL,2025-04-01 15:55:00,2025-04-01 17:50:00,0.57001,0.56956,23,RSI=15.7,2.0000000000006146,1
NZDUSD,SELL,2025-04-02 03:15:00,2025-04-02 19:30:00,0.5719,0.57344,195,RSI=19.0,-17.899999999999856,0
NZDUSD,SELL,2025-04-03 06:55:00,2025-04-03 16:45:00,0.57601,0.58121,118,RSI=19.6,-54.49999999999982,0
NZDUSD,SELL,2025-04-07 09:00:00,2025-04-07 16:25:00,0.55816,0.55326,89,RSI=14.6,46.50000000000015,1
NZDUSD,SELL,2025-04-08 03:20:00,2025-04-08 10:40:00,0.55786,0.55885,88,RSI=19.1,-12.399999999999354,0
NZDUSD,SELL,2025-04-08 13:50:00,2025-04-08 16:10:00,0.56181,0.55714,28,RSI=19.2,44.20000000000063,1
NZDUSD,SELL,2025-04-09 14:25:00,2025-04-10 00:40:00,0.55852,0.56376,123,RSI=13.3,-54.900000000000226,0
NZDUSD,SELL,2025-04-10 04:05:00,2025-04-10 17:20:00,0.56663,0.57133,159,RSI=14.0,-49.50000000000038,0
NZDUSD,SELL,2025-04-10 19:10:00,2025-04-10 20:45:00,0.57517,0.57259,19,RSI=18.5,23.299999999999155,1
NZDUSD,SELL,2025-04-14 15:30:00,2025-04-14 22:10:00,0.58738,0.58647,80,RSI=15.9,6.599999999999664,1
NZDUSD,SELL,2025-04-15 05:50:00,2025-04-15 06:55:00,0.59269,0.59059,13,RSI=18.5,18.500000000001016,1
NZDUSD,SELL,2025-04-16 05:50:00,2025-04-16 18:55:00,0.59203,0.59105,157,RSI=18.1,7.299999999999809,1
NZDUSD,SELL,2025-04-17 09:10:00,2025-04-17 22:10:00,0.59167,0.59628,156,RSI=12.9,-48.60000000000003,0
NZDUSD,SELL,2025-04-18 19:25:00,2025-04-20 22:35:00,0.59356,0.59214,38,RSI=14.8,11.699999999999768,1
USDJPY,BUY,2025-01-02 02:55:00,2025-01-02 06:05:00,157.285,157.182,38,RSI=81.6,-11.800000000000864,0
USDJPY,BUY,2025-01-03 12:30:00,2025-01-03 20:50:00,157.105,157.266,100,RSI=81.1,14.600000000000135,1
USDJPY,BUY,2025-01-06 13:30:00,2025-01-06 14:40:00,156.3,157.335,14,RSI=81.7,101.99999999999967,1
USDJPY,BUY,2025-01-07 06:15:00,2025-01-07 11:20:00,157.748,157.833,61,RSI=80.4,7.000000000000796,1
USDJPY,BUY,2025-01-10 08:45:00,2025-01-10 10:35:00,157.862,157.983,22,RSI=82.2,10.600000000000932,1
USDJPY,BUY,2025-01-10 15:25:00,2025-01-13 00:00:00,157.252,157.851,103,RSI=81.8,58.399999999998954,1
USDJPY,BUY,2025-01-15 07:45:00,2025-01-15 16:45:00,157.084,156.613,108,RSI=81.3,-48.600000000000364,0
USDJPY,BUY,2025-01-16 16:05:00,2025-01-16 23:30:00,155.288,155.316,89,RSI=80.5,1.2999999999991587,1
USDJPY,BUY,2025-01-21 02:50:00,2025-01-21 06:05:00,155.097,155.381,39,RSI=82.0,26.899999999999178,1
USDJPY,BUY,2025-01-24 15:40:00,2025-01-24 18:25:00,155.771,155.84,33,RSI=82.6,5.400000000001683,1
USDJPY,BUY,2025-01-27 08:55:00,2025-01-27 23:15:00,155.121,154.812,172,RSI=87.5,-32.39999999999975,0
USDJPY,BUY,2025-01-30 13:30:00,2025-01-30 16:25:00,154.001,154.341,35,RSI=80.2,32.50000000000034,1
USDJPY,BUY,2025-02-03 09:20:00,2025-02-03 18:40:00,155.209,154.913,112,RSI=84.3,-31.099999999999227,0
USDJPY,BUY,2025-02-04 15:10:00,2025-02-05 05:25:00,154.708,153.528,171,RSI=87.1,-119.50000000000067,0
USDJPY,BUY,2025-02-05 07:00:00,2025-02-05 19:50:00,153.187,152.504,154,RSI=83.8,-69.80000000000211,0
USDJPY,BUY,2025-02-06 02:05:00,2025-02-06 02:50:00,151.982,152.271,9,RSI=81.7,27.399999999998723,1
USDJPY,BUY,2025-02-06 18:45:00,2025-02-07 01:30:00,151.337,151.542,81,RSI=96.3,19.00000000000125,1
USDJPY,BUY,2025-02-07 15:10:00,2025-02-07 17:55:00,151.392,151.662,33,RSI=81.0,25.50000000000102,1
USDJPY,BUY,2025-02-10 04:25:00,2025-02-10 05:50:00,151.857,151.992,17,RSI=81.6,11.99999999999909,1
USDJPY,BUY,2025-02-13 16:35:00,2025-02-13 23:30:00,153.003,153.073,83,RSI=87.9,5.50000000000216,1
USDJPY,BUY,2025-02-14 14:15:00,2025-02-14 17:20:00,152.097,152.315,37,RSI=84.8,20.29999999999893,1
USDJPY,BUY,2025-02-19 14:15:00,2025-02-19 17:10:00,151.655,151.653,35,RSI=81.1,-1.700000000000955,0
USDJPY,BUY,2025-02-20 04:15:00,2025-02-20 19:25:00,150.333,149.789,182,RSI=82.0,-55.900000000001114,0
USDJPY,BUY,2025-02-21 14:55:00,2025-02-21 21:40:00,149.781,149.251,81,RSI=81.5,-54.500000000000114,0
USDJPY,BUY,2025-02-25 14:35:00,2025-02-26 02:20:00,149.374,149.182,141,RSI=81.9,-20.700000000000728,0
USDJPY,BUY,2025-02-26 16:35:00,2025-02-27 06:05:00,149.242,149.355,161,RSI=80.6,9.799999999999955,1
USDJPY,BUY,2025-03-03 14:20:00,2025-03-04 02:40:00,150.858,149.251,148,RSI=84.3,-162.19999999999993,0
USDJPY,BUY,2025-03-04 12:00:00,2025-03-04 17:15:00,148.365,148.849,63,RSI=83.1,46.899999999998045,1
USDJPY,BUY,2025-03-05 14:20:00,2025-03-06 00:25:00,148.88,149.156,121,RSI=87.2,26.100000000001042,1
USDJPY,BUY,2025-03-10 11:50:00,2025-03-10 16:55:00,147.057,147.151,61,RSI=83.6,7.900000000002251,1
USDJPY,BUY,2025-03-11 08:55:00,2025-03-11 10:00:00,146.851,147.275,13,RSI=84.7,40.90000000000066,1
USDJPY,BUY,2025-03-17 11:10:00,2025-03-17 13:55:00,148.577,148.818,33,RSI=85.3,22.600000000001383,1
USDJPY,BUY,2025-03-19 19:30:00,2025-03-19 23:05:00,149.293,148.679,43,RSI=92.7,-62.90000000000043,0
USDJPY,BUY,2025-03-21 12:30:00,2025-03-21 17:55:00,149.0,149.236,65,RSI=87.5,22.099999999998996,1
USDJPY,BUY,2025-03-25 11:55:00,2025-03-25 23:45:00,150.209,149.972,142,RSI=83.0,-25.199999999999477,0
USDJPY,BUY,2025-03-27 02:40:00,2025-03-27 10:30:00,150.142,150.871,94,RSI=81.2,71.40000000000134,1
USDJPY,BUY,2025-03-28 08:35:00,2025-03-28 10:30:00,150.439,150.615,23,RSI=81.5,16.100000000001614,1
USDJPY,BUY,2025-04-01 05:45:00,2025-04-01 14:30:00,149.595,149.415,105,RSI=80.4,-19.500000000000682,0
USDJPY,BUY,2025-04-03 10:35:00,2025-04-03 17:20:00,146.348,146.37,81,RSI=83.8,0.699999999999136,1
USDJPY,BUY,2025-04-04 11:40:00,2025-04-04 18:15:00,145.412,146.828,79,RSI=80.1,140.09999999999968,1
USDJPY,BUY,2025-04-09 05:35:00,2025-04-09 18:35:00,144.841,146.564,156,RSI=80.5,170.79999999999848,1
USDJPY,BUY,2025-04-10 09:30:00,2025-04-10 20:25:00,146.276,145.004,131,RSI=80.6,-128.70000000000198,0
USDJPY,BUY,2025-04-11 01:20:00,2025-04-11 07:05:00,143.305,143.942,69,RSI=86.2,62.200000000000045,1
USDJPY,BUY,2025-04-11 09:10:00,2025-04-11 16:25:00,143.057,143.553,87,RSI=82.0,48.10000000000093,1
USDJPY,BUY,2025-04-14 02:10:00,2025-04-14 09:00:00,142.716,143.061,82,RSI=81.2,32.999999999999886,1
USDJPY,BUY,2025-04-16 20:30:00,2025-04-17 05:30:00,141.84,142.648,108,RSI=92.2,79.29999999999927,1
USDJPY,BUY,2025-04-17 14:20:00,2025-04-18 06:55:00,142.269,142.353,199,RSI=80.7,6.900000000000318,1
USDJPY,BUY,2025-04-22 04:00:00,2025-04-22 08:10:00,140.548,140.338,50,RSI=81.1,-22.500000000000796,0
USDJPY,BUY,2025-04-23 02:10:00,2025-04-23 05:10:00,142.151,142.206,36,RSI=82.6,3.99999999999784,1
USDJPY,BUY,2025-04-28 13:35:00,2025-04-28 23:20:00,143.204,142.193,115,RSI=93.7,-102.59999999999955,0
USDJPY,BUY,2025-04-29 14:35:00,2025-04-29 19:10:00,142.169,142.293,55,RSI=80.6,10.899999999999523,1
USDJPY,BUY,2025-05-01 09:35:00,2025-05-01 10:45:00,144.16,144.338,14,RSI=84.3,16.299999999999727,1
USDJPY,BUY,2025-05-02 03:00:00,2025-05-02 16:50:00,145.434,144.578,166,RSI=87.8,-87.09999999999945,0
USDJPY,BUY,2025-05-05 02:30:00,2025-05-05 17:25:00,144.141,144.154,179,RSI=87.3,-0.19999999999947699,0
USDJPY,BUY,2025-05-05 20:40:00,2025-05-06 01:55:00,143.789,143.999,63,RSI=82.3,19.500000000000796,1
USDJPY,BUY,2025-05-06 03:40:00,2025-05-06 07:25:00,143.784,143.868,45,RSI=80.5,6.900000000000318,1
USDJPY,BUY,2025-05-06 08:40:00,2025-05-06 23:15:00,143.232,143.167,175,RSI=81.9,-7.999999999999773,0
USDJPY,BUY,2025-05-14 02:35:00,2025-05-14 17:00:00,147.075,146.532,173,RSI=85.1,-55.799999999997794,0
USDJPY,BUY,2025-05-16 02:00:00,2025-05-16 15:35:00,145.089,145.94,163,RSI=82.2,83.59999999999991,1
USDJPY,BUY,2025-05-20 07:25:00,2025-05-20 10:45:00,144.433,144.544,40,RSI=81.7,9.600000000001842,1
USDJPY,BUY,2025-05-20 19:25:00,2025-05-21 09:50:00,144.558,144.17,173,RSI=85.2,-40.30000000000052,0
USDJPY,BUY,2025-05-21 11:25:00,2025-05-21 23:15:00,143.664,144.287,142,RSI=90.1,60.80000000000189,1
USDJPY,BUY,2025-05-22 01:15:00,2025-05-22 10:20:00,143.368,143.435,109,RSI=86.9,5.200000000000728,1
USDJPY,BUY,2025-05-22 13:20:00,2025-05-22 18:50:00,143.333,144.208,66,RSI=81.5,86.0,1
USDJPY,BUY,2025-05-27 01:20:00,2025-05-27 05:50:00,142.407,142.769,54,RSI=80.4,34.69999999999948,1
USDJPY,BUY,2025-05-28 01:35:00,2025-05-28 04:30:00,143.902,144.733,35,RSI=82.3,81.60000000000173,1
USDJPY,BUY,2025-05-29 08:10:00,2025-05-29 21:35:00,145.479,144.192,161,RSI=92.5,-130.2000000000006,0
USDJPY,BUY,2025-06-02 01:35:00,2025-06-02 17:30:00,143.684,142.871,191,RSI=82.7,-82.79999999999882,0
USDJPY,BUY,2025-06-03 00:50:00,2025-06-03 02:55:00,142.435,143.126,25,RSI=80.4,67.60000000000025,1
USDJPY,BUY,2025-06-04 08:10:00,2025-06-04 11:05:00,143.845,144.179,35,RSI=91.7,31.900000000000315,1
USDJPY,BUY,2025-06-04 17:55:00,2025-06-05 06:55:00,142.664,143.152,156,RSI=87.4,47.299999999999955,1
USDJPY,BUY,2025-06-09 03:15:00,2025-06-09 12:25:00,144.412,144.32,110,RSI=88.9,-10.700000000001296,0
USDJPY,BUY,2025-06-09 17:15:00,2025-06-09 23:40:00,144.455,144.647,77,RSI=81.6,17.699999999997885,1
USDJPY,BUY,2025-06-13 01:05:00,2025-06-13 04:40:00,142.921,143.635,43,RSI=86.3,69.89999999999986,1
USDJPY,BUY,2025-06-16 06:40:00,2025-06-16 16:30:00,144.045,144.179,118,RSI=82.8,11.900000000001455,1
USDJPY,BUY,2025-06-17 05:40:00,2025-06-17 06:50:00,144.407,144.695,14,RSI=86.3,27.299999999998246,1
USDJPY,BUY,2025-06-18 17:15:00,2025-06-18 18:15:00,144.563,144.684,12,RSI=82.7,10.600000000000932,1
USDJPY,BUY,2025-06-20 00:50:00,2025-06-20 11:50:00,145.271,145.43,132,RSI=83.1,14.400000000002022,1
USDJPY,BUY,2025-06-23 00:55:00,2025-06-23 02:10:00,146.212,146.495,15,RSI=80.2,26.800000000001543,1
USDJPY,BUY,2025-06-24 15:30:00,2025-06-25 05:00:00,144.579,144.97,162,RSI=81.4,37.59999999999911,1
USDJPY,BUY,2025-06-25 17:35:00,2025-06-25 21:35:00,145.436,145.331,48,RSI=81.3,-12.000000000001819,0
USDJPY,BUY,2025-06-26 00:45:00,2025-06-26 12:30:00,144.958,144.312,141,RSI=82.2,-66.09999999999866,0
USDJPY,BUY,2025-06-29 22:10:00,2025-06-30 01:55:00,144.351,144.618,45,RSI=81.5,25.199999999999587,1
USDJPY,BUY,2025-06-30 03:20:00,2025-06-30 13:35:00,144.136,144.463,123,RSI=82.0,31.199999999999815,1
USDJPY,BUY,2025-07-01 08:35:00,2025-07-01 14:10:00,143.331,143.155,67,RSI=85.5,-19.099999999998772,0
USDJPY,BUY,2025-07-01 22:00:00,2025-07-02 10:20:00,143.366,144.081,148,RSI=80.2,69.9999999999975,1
USDJPY,BUY,2025-07-02 17:30:00,2025-07-03 04:50:00,143.706,143.854,136,RSI=88.7,13.300000000002454,1
USDJPY,BUY,2025-07-08 05:45:00,2025-07-08 11:40:00,145.914,146.34,71,RSI=83.7,41.100000000001614,1
USDJPY,BUY,2025-07-10 01:30:00,2025-07-10 03:50:00,145.854,146.063,28,RSI=80.0,19.399999999997476,1
USDJPY,BUY,2025-07-11 12:00:00,2025-07-11 15:10:00,146.814,147.483,38,RSI=83.2,65.40000000000111,1
USDJPY,BUY,2025-07-14 01:20:00,2025-07-14 03:20:00,147.134,147.214,24,RSI=84.3,6.5000000000012506,1
USDJPY,BUY,2025-07-15 01:40:00,2025-07-15 07:55:00,147.641,147.697,75,RSI=80.4,4.10000000000116,1
USDJPY,BUY,2025-07-16 06:30:00,2025-07-16 17:45:00,148.885,147.96,135,RSI=80.0,-93.9999999999983,0
USDJPY,BUY,2025-07-16 18:55:00,2025-07-16 20:00:00,147.681,147.988,13,RSI=90.7,29.19999999999879,1
USDJPY,BUY,2025-07-20 22:20:00,2025-07-20 23:15:00,148.011,148.58,11,RSI=85.0,55.40000000000168,1
USDJPY,BUY,2025-07-21 06:40:00,2025-07-21 14:35:00,148.305,147.697,95,RSI=86.8,-62.30000000000041,0
USDJPY,BUY,2025-07-22 13:20:00,2025-07-22 18:55:00,147.216,146.556,67,RSI=82.0,-67.49999999999966,0
USDJPY,SELL,2024-12-31 10:25:00,2024-12-31 18:35:00,156.894,157.275,98,RSI=19.3,-39.60000000000002,0
USDJPY,SELL,2025-01-06 14:45:00,2025-01-07 04:20:00,157.335,158.062,163,RSI=18.5,-74.20000000000039,0
USDJPY,SELL,2025-01-07 11:25:00,2025-01-07 16:20:00,157.833,157.967,59,RSI=19.0,-14.900000000001457,0
USDJPY,SELL,2025-01-08 10:50:00,2025-01-08 21:05:00,158.34,158.373,123,RSI=16.5,-4.799999999998704,0
USDJPY,SELL,2025-01-10 05:15:00,2025-01-10 08:40:00,158.36,157.862,41,RSI=13.1,48.30000000000189,1
USDJPY,SELL,2025-01-14 09:40:00,2025-01-14 13:15:00,157.961,157.722,43,RSI=19.8,22.40000000000043,1
USDJPY,SELL,2025-01-16 05:20:00,2025-01-16 09:45:00,156.063,155.787,53,RSI=10.8,26.0999999999982,1
USDJPY,SELL,2025-01-16 12:40:00,2025-01-16 16:00:00,156.114,155.286,40,RSI=17.6,81.3000000000003,1
USDJPY,SELL,2025-01-17 14:45:00,2025-01-20 00:35:00,156.107,156.166,118,RSI=12.5,-7.39999999999975,0
USDJPY,SELL,2025-01-21 06:40:00,2025-01-21 14:00:00,155.489,155.53,88,RSI=11.4,-5.599999999999682,0
USDJPY,SELL,2025-01-24 18:50:00,2025-01-27 08:50:00,155.984,155.12,168,RSI=16.5,84.90000000000043,1
USDJPY,SELL,2025-01-28 02:20:00,2025-01-28 10:30:00,155.504,155.323,98,RSI=19.7,16.599999999998317,1
USDJPY,SELL,2025-01-29 19:40:00,2025-01-30 01:10:00,155.326,154.502,66,RSI=18.6,80.89999999999839,1
USDJPY,SELL,2025-01-30 17:05:00,2025-01-30 20:20:00,154.369,154.048,39,RSI=18.5,30.599999999999792,1
USDJPY,SELL,2025-02-02 23:50:00,2025-02-03 09:15:00,155.291,155.211,113,RSI=16.5,6.499999999998408,1
USDJPY,SELL,2025-02-05 05:30:00,2025-02-05 06:55:00,153.524,153.187,17,RSI=17.3,32.19999999999891,1
USDJPY,SELL,2025-02-05 20:10:00,2025-02-06 01:40:00,152.624,151.913,66,RSI=19.6,69.59999999999843,1
USDJPY,SELL,2025-02-07 10:30:00,2025-02-07 13:40:00,152.087,151.742,38,RSI=18.7,32.999999999999886,1
