signal_time,entry_time,exit_time,signal,confidence,pred_class,actual_direction,entry_price,exit_price,pips,win,pred_dir,correct
2024-08-21 18:00:00,2024-08-21 18:05:00,2024-08-22 02:05:00,SELL,0.9955935,0,-1,1.11469,1.11454,-0.5000000000010552,0,-1,1
2024-08-21 18:05:00,2024-08-21 18:10:00,2024-08-22 02:10:00,SELL,0.99631196,0,-1,1.11502,1.11456,2.5999999999992696,1,-1,1
2024-08-21 18:10:00,2024-08-21 18:15:00,2024-08-22 02:15:00,SELL,0.9968516,0,-1,1.11515,1.11449,4.60000000000127,1,-1,1
2024-08-21 18:15:00,2024-08-21 18:20:00,2024-08-22 02:20:00,SELL,0.9968977,0,-1,1.11492,1.11463,0.8999999999992347,1,-1,1
2024-08-21 18:20:00,2024-08-21 18:25:00,2024-08-22 02:25:00,SELL,0.9961504,0,-1,1.11481,1.11465,-0.3999999999981796,0,-1,1
2024-08-21 18:25:00,2024-08-21 18:30:00,2024-08-22 02:30:00,SELL,0.97935164,0,-1,1.11507,1.11445,4.20000000000087,1,-1,1
2024-08-21 18:30:00,2024-08-21 18:35:00,2024-08-22 02:35:00,SELL,0.86670625,0,-1,1.11512,1.11439,5.299999999999194,1,-1,1
2024-08-21 19:05:00,2024-08-21 19:10:00,2024-08-22 03:10:00,SELL,0.68345505,0,-1,1.11661,1.11418,22.300000000001763,1,-1,1
2024-08-21 19:10:00,2024-08-21 19:15:00,2024-08-22 03:15:00,SELL,0.8363027,0,-1,1.11713,1.11406,28.69999999999928,1,-1,1
2024-08-21 19:15:00,2024-08-21 19:20:00,2024-08-22 03:20:00,SELL,0.9530324,0,-1,1.11732,1.11425,28.700000000001502,1,-1,1
2024-08-21 19:20:00,2024-08-21 19:25:00,2024-08-22 03:25:00,SELL,0.9644037,0,-1,1.11728,1.11421,28.700000000001502,1,-1,1
2024-08-21 19:25:00,2024-08-21 19:30:00,2024-08-22 03:30:00,SELL,0.8611532,0,-1,1.11732,1.11425,28.700000000001502,1,-1,1
2024-08-21 22:15:00,2024-08-21 22:20:00,2024-08-22 06:20:00,BUY,0.84784096,2,-1,1.1152,1.11435,-10.499999999999954,0,1,0
2024-08-22 05:15:00,2024-08-22 05:20:00,2024-08-22 13:20:00,BUY,0.66292566,2,1,1.11421,1.11311,-12.999999999998568,0,1,1
2024-08-22 05:20:00,2024-08-22 05:25:00,2024-08-22 13:25:00,BUY,0.7494873,2,1,1.11438,1.11298,-15.999999999998238,0,1,1
2024-08-22 05:25:00,2024-08-22 05:30:00,2024-08-22 13:30:00,BUY,0.76289505,2,1,1.11431,1.11292,-15.899999999999803,0,1,1
2024-08-22 05:30:00,2024-08-22 05:35:00,2024-08-22 13:35:00,BUY,0.910371,2,1,1.11441,1.11312,-14.899999999997693,0,1,1
2024-08-22 05:35:00,2024-08-22 05:40:00,2024-08-22 13:40:00,BUY,0.74588835,2,0,1.11435,1.11369,-8.599999999998609,0,1,0
2024-08-22 06:15:00,2024-08-22 06:20:00,2024-08-22 14:20:00,BUY,0.6399307,2,0,1.11429,1.11387,-6.200000000000649,0,1,0
2024-08-22 06:25:00,2024-08-22 06:30:00,2024-08-22 14:30:00,BUY,0.7502382,2,1,1.11434,1.11325,-12.900000000000134,0,1,1
2024-08-22 06:30:00,2024-08-22 06:35:00,2024-08-22 14:35:00,BUY,0.8527485,2,1,1.11424,1.11304,-13.999999999998458,0,1,1
2024-08-22 06:35:00,2024-08-22 06:40:00,2024-08-22 14:40:00,BUY,0.9761627,2,1,1.1141,1.11299,-13.100000000001444,0,1,1
2024-08-22 06:40:00,2024-08-22 06:45:00,2024-08-22 14:45:00,BUY,0.9669302,2,1,1.11407,1.11214,-21.299999999999653,0,1,1
2024-08-22 06:45:00,2024-08-22 06:50:00,2024-08-22 14:50:00,BUY,0.9811033,2,1,1.11415,1.1116,-27.500000000000302,0,1,1
2024-08-22 06:50:00,2024-08-22 06:55:00,2024-08-22 14:55:00,BUY,0.977407,2,1,1.11422,1.11188,-25.399999999999867,0,1,1
2024-08-22 06:55:00,2024-08-22 07:00:00,2024-08-22 15:00:00,BUY,0.9636014,2,1,1.11429,1.1114,-30.90000000000037,0,1,1
2024-08-22 07:00:00,2024-08-22 07:05:00,2024-08-22 15:05:00,BUY,0.8036831,2,1,1.11428,1.11045,-40.29999999999978,0,1,1
2024-08-22 07:05:00,2024-08-22 07:10:00,2024-08-22 15:10:00,BUY,0.86581975,2,1,1.11423,1.11046,-39.70000000000029,0,1,1
2024-08-22 07:10:00,2024-08-22 07:15:00,2024-08-22 15:15:00,BUY,0.8325514,2,1,1.11435,1.11057,-39.799999999998725,0,1,1
2024-08-22 07:15:00,2024-08-22 07:20:00,2024-08-22 15:20:00,BUY,0.7397065,2,1,1.11446,1.11,-46.599999999998865,0,1,1
2024-08-22 07:20:00,2024-08-22 07:25:00,2024-08-22 15:25:00,BUY,0.8936148,2,1,1.11459,1.11017,-46.19999999999846,0,1,1
2024-08-22 07:25:00,2024-08-22 07:30:00,2024-08-22 15:30:00,BUY,0.9457787,2,1,1.11486,1.11068,-43.8000000000005,0,1,1
2024-08-22 07:30:00,2024-08-22 07:35:00,2024-08-22 15:35:00,BUY,0.8421181,2,1,1.11481,1.11103,-39.80000000000094,0,1,1
2024-08-22 08:00:00,2024-08-22 08:05:00,2024-08-22 16:05:00,SELL,0.89387906,0,0,1.11505,1.11097,38.800000000001056,1,-1,0
2024-08-22 08:10:00,2024-08-22 08:15:00,2024-08-22 16:15:00,SELL,0.7426639,0,0,1.11525,1.11064,44.10000000000025,1,-1,0
2024-08-22 08:20:00,2024-08-22 08:25:00,2024-08-22 16:25:00,SELL,0.9719954,0,0,1.11491,1.11108,36.30000000000022,1,-1,0
2024-08-22 08:30:00,2024-08-22 08:35:00,2024-08-22 16:35:00,BUY,0.66270745,2,1,1.11288,1.11097,-21.100000000000563,0,1,1
2024-08-22 08:35:00,2024-08-22 08:40:00,2024-08-22 16:40:00,BUY,1.0,2,1,1.11358,1.11108,-26.999999999999247,0,1,1
2024-08-22 08:40:00,2024-08-22 08:45:00,2024-08-22 16:45:00,BUY,1.0,2,1,1.11377,1.11103,-29.399999999999427,0,1,1
2024-08-22 08:45:00,2024-08-22 08:50:00,2024-08-22 16:50:00,BUY,1.0,2,1,1.11395,1.11131,-28.399999999999537,0,1,1
2024-08-22 08:50:00,2024-08-22 08:55:00,2024-08-22 16:55:00,BUY,1.0,2,1,1.11363,1.1113,-25.299999999999212,0,1,1
2024-08-22 08:55:00,2024-08-22 09:00:00,2024-08-22 17:00:00,BUY,1.0,2,1,1.11367,1.11132,-25.499999999998302,0,1,1
2024-08-22 09:00:00,2024-08-22 09:05:00,2024-08-22 17:05:00,BUY,1.0,2,1,1.11445,1.11136,-32.90000000000015,0,1,1
2024-08-22 09:05:00,2024-08-22 09:10:00,2024-08-22 17:10:00,BUY,1.0,2,1,1.11476,1.11118,-37.799999999998946,0,1,1
2024-08-22 09:10:00,2024-08-22 09:15:00,2024-08-22 17:15:00,BUY,1.0,2,1,1.11457,1.11127,-35.00000000000058,0,1,1
2024-08-22 09:15:00,2024-08-22 09:20:00,2024-08-22 17:20:00,BUY,1.0,2,1,1.11418,1.11131,-30.69999999999906,0,1,1
2024-08-22 09:20:00,2024-08-22 09:25:00,2024-08-22 17:25:00,BUY,1.0,2,1,1.11467,1.11159,-32.79999999999949,0,1,1
2024-08-22 09:25:00,2024-08-22 09:30:00,2024-08-22 17:30:00,BUY,0.99999976,2,1,1.11455,1.11162,-31.29999999999855,0,1,1
2024-08-22 09:30:00,2024-08-22 09:35:00,2024-08-22 17:35:00,BUY,0.9999995,2,1,1.11479,1.11142,-35.69999999999851,0,1,1
2024-08-22 09:35:00,2024-08-22 09:40:00,2024-08-22 17:40:00,BUY,0.9999982,2,1,1.11497,1.11124,-39.29999999999989,0,1,1
2024-08-22 09:40:00,2024-08-22 09:45:00,2024-08-22 17:45:00,BUY,0.999962,2,1,1.11484,1.11108,-39.59999999999963,0,1,1
2024-08-22 09:45:00,2024-08-22 09:50:00,2024-08-22 17:50:00,BUY,0.99853706,2,1,1.11442,1.11084,-37.799999999998946,0,1,1
2024-08-22 09:50:00,2024-08-22 09:55:00,2024-08-22 17:55:00,BUY,0.98233193,2,1,1.11437,1.11103,-35.400000000000986,0,1,1
2024-08-22 10:15:00,2024-08-22 10:20:00,2024-08-22 18:20:00,SELL,0.74226964,0,-1,1.11359,1.11034,30.49999999999997,1,-1,1
2024-08-22 10:20:00,2024-08-22 10:25:00,2024-08-22 18:25:00,SELL,0.98790425,0,-1,1.11405,1.1103,35.49999999999942,1,-1,1
2024-08-22 10:25:00,2024-08-22 10:30:00,2024-08-22 18:30:00,SELL,0.9818173,0,-1,1.11411,1.11015,37.59999999999985,1,-1,1
2024-08-22 10:30:00,2024-08-22 10:35:00,2024-08-22 18:35:00,SELL,0.7684057,0,0,1.11366,1.11006,34.000000000000696,1,-1,0
2024-08-22 10:50:00,2024-08-22 10:55:00,2024-08-22 18:55:00,BUY,0.99025506,2,1,1.11391,1.11027,-38.399999999998435,0,1,1
2024-08-22 10:55:00,2024-08-22 11:00:00,2024-08-22 19:00:00,BUY,0.99450326,2,1,1.11397,1.11037,-37.99999999999803,0,1,1
2024-08-22 11:00:00,2024-08-22 11:05:00,2024-08-22 19:05:00,BUY,0.9412085,2,1,1.11385,1.11067,-33.799999999999386,0,1,1
2024-08-22 11:05:00,2024-08-22 11:10:00,2024-08-22 19:10:00,BUY,0.9233862,2,1,1.11373,1.11087,-30.600000000000627,0,1,1
2024-08-22 11:10:00,2024-08-22 11:15:00,2024-08-22 19:15:00,BUY,0.72922933,2,1,1.1135,1.11073,-29.69999999999917,0,1,1
2024-08-22 11:15:00,2024-08-22 11:20:00,2024-08-22 19:20:00,BUY,0.8662957,2,1,1.11351,1.11073,-29.799999999999827,0,1,1
2024-08-22 11:35:00,2024-08-22 11:40:00,2024-08-22 19:40:00,SELL,0.7234116,0,-1,1.11425,1.11087,31.799999999999606,1,-1,1
2024-08-22 11:40:00,2024-08-22 11:45:00,2024-08-22 19:45:00,SELL,0.9732271,0,-1,1.1143,1.11102,30.800000000001937,1,-1,1
2024-08-22 11:45:00,2024-08-22 11:50:00,2024-08-22 19:50:00,SELL,0.9976834,0,-1,1.1143,1.1109,32.00000000000092,1,-1,1
2024-08-22 11:50:00,2024-08-22 11:55:00,2024-08-22 19:55:00,SELL,0.9991732,0,-1,1.11435,1.11104,31.09999999999946,1,-1,1
2024-08-22 11:55:00,2024-08-22 12:00:00,2024-08-22 20:00:00,SELL,0.9997979,0,-1,1.11453,1.11106,32.70000000000106,1,-1,1
2024-08-22 12:00:00,2024-08-22 12:05:00,2024-08-22 20:05:00,SELL,0.9999825,0,-1,1.1144,1.111,32.00000000000092,1,-1,1
2024-08-22 12:05:00,2024-08-22 12:10:00,2024-08-22 20:10:00,SELL,0.9999399,0,-1,1.11391,1.11117,25.399999999999867,1,-1,1
2024-08-22 12:10:00,2024-08-22 12:15:00,2024-08-22 20:15:00,SELL,0.9998512,0,-1,1.11366,1.11115,23.100000000000342,1,-1,1
2024-08-22 12:15:00,2024-08-22 12:20:00,2024-08-22 20:20:00,SELL,0.99977964,0,-1,1.11369,1.11097,25.200000000000777,1,-1,1
2024-08-22 12:20:00,2024-08-22 12:25:00,2024-08-22 20:25:00,SELL,0.99986005,0,-1,1.11357,1.11102,23.500000000000743,1,-1,1
2024-08-22 12:25:00,2024-08-22 12:30:00,2024-08-22 20:30:00,SELL,0.99954516,0,-1,1.11371,1.11085,26.600000000001067,1,-1,1
2024-08-22 12:30:00,2024-08-22 12:35:00,2024-08-22 20:35:00,SELL,0.9996171,0,-1,1.11332,1.11061,25.100000000000122,1,-1,1
2024-08-22 12:35:00,2024-08-22 12:40:00,2024-08-22 20:40:00,SELL,0.9997099,0,-1,1.11328,1.11054,25.399999999999867,1,-1,1
2024-08-22 12:40:00,2024-08-22 12:45:00,2024-08-22 20:45:00,SELL,0.9998023,0,-1,1.1133,1.11071,23.899999999998922,1,-1,1
2024-08-22 12:45:00,2024-08-22 12:50:00,2024-08-22 20:50:00,SELL,0.99907947,0,-1,1.11353,1.1106,27.29999999999899,1,-1,1
2024-08-22 12:50:00,2024-08-22 12:55:00,2024-08-22 20:55:00,SELL,0.9978257,0,-1,1.11378,1.11084,27.399999999999647,1,-1,1
2024-08-22 12:55:00,2024-08-22 13:00:00,2024-08-22 21:00:00,SELL,0.9941268,0,-1,1.11368,1.11102,24.600000000001288,1,-1,1
2024-08-22 13:00:00,2024-08-22 13:05:00,2024-08-22 21:05:00,SELL,0.9542989,0,-1,1.11352,1.11095,23.699999999999832,1,-1,1
2024-08-22 14:10:00,2024-08-22 14:15:00,2024-08-22 22:15:00,BUY,0.7494621,2,1,1.11332,1.11106,-24.600000000001288,0,1,1
2024-08-22 14:15:00,2024-08-22 14:20:00,2024-08-22 22:20:00,BUY,0.95085627,2,1,1.1139,1.1111,-29.999999999998916,0,1,1
2024-08-22 14:20:00,2024-08-22 14:25:00,2024-08-22 22:25:00,BUY,0.89361465,2,1,1.11389,1.11101,-30.799999999999716,0,1,1
2024-08-22 14:25:00,2024-08-22 14:30:00,2024-08-22 22:30:00,BUY,0.7794669,2,-1,1.1138,1.11109,-29.09999999999968,0,1,0
2024-08-22 14:50:00,2024-08-22 14:55:00,2024-08-22 22:55:00,BUY,0.86230886,2,1,1.1116,1.11108,-7.199999999998319,0,1,1
2024-08-22 14:55:00,2024-08-22 15:00:00,2024-08-22 23:00:00,BUY,0.9948073,2,1,1.11188,1.11106,-10.200000000000209,0,1,1
2024-08-22 15:00:00,2024-08-22 15:05:00,2024-08-22 23:05:00,BUY,0.9879832,2,1,1.11138,1.11115,-4.299999999999304,0,1,1
2024-08-22 15:05:00,2024-08-22 15:10:00,2024-08-22 23:10:00,BUY,0.9464838,2,1,1.11046,1.11133,6.699999999999484,1,1,1
2024-08-22 15:10:00,2024-08-22 15:15:00,2024-08-22 23:15:00,BUY,0.99584806,2,1,1.11047,1.11139,7.200000000000539,1,1,1
2024-08-22 15:15:00,2024-08-22 15:20:00,2024-08-22 23:20:00,BUY,0.9925768,2,1,1.11058,1.11147,6.900000000000794,1,1,1
2024-08-22 15:20:00,2024-08-22 15:25:00,2024-08-22 23:25:00,BUY,0.99366105,2,1,1.11,1.11151,13.099999999999223,1,1,1
2024-08-22 15:25:00,2024-08-22 15:30:00,2024-08-22 23:30:00,BUY,0.99844426,2,1,1.11016,1.11146,10.999999999998789,1,1,1
2024-08-22 15:30:00,2024-08-22 15:35:00,2024-08-22 23:35:00,BUY,0.99852103,2,1,1.11068,1.1116,7.200000000000539,1,1,1
2024-08-22 15:35:00,2024-08-22 15:40:00,2024-08-22 23:40:00,BUY,0.99672854,2,1,1.11101,1.11149,2.80000000000058,1,1,1
2024-08-22 15:40:00,2024-08-22 15:45:00,2024-08-22 23:45:00,BUY,0.9930058,2,1,1.11065,1.11159,7.4000000000018495,1,1,1
2024-08-22 15:45:00,2024-08-22 15:50:00,2024-08-22 23:50:00,BUY,0.99623257,2,1,1.1107,1.11151,6.099999999999994,1,1,1
2024-08-22 15:50:00,2024-08-22 15:55:00,2024-08-22 23:55:00,BUY,0.9992606,2,1,1.11116,1.11135,-0.09999999999843467,0,1,1
2024-08-22 15:55:00,2024-08-22 16:00:00,2024-08-23 00:00:00,BUY,0.997614,2,1,1.11148,1.11154,-1.40000000000029,0,1,1
2024-08-22 16:00:00,2024-08-22 16:05:00,2024-08-23 00:05:00,BUY,0.99554235,2,1,1.1112,1.1115,0.9999999999998899,1,1,1
2024-08-22 16:05:00,2024-08-22 16:10:00,2024-08-23 00:10:00,BUY,0.99200296,2,1,1.11096,1.11165,4.900000000001015,1,1,1
2024-08-22 16:10:00,2024-08-22 16:15:00,2024-08-23 00:15:00,BUY,0.98514974,2,1,1.11065,1.11164,7.900000000000684,1,1,1
2024-08-22 16:15:00,2024-08-22 16:20:00,2024-08-23 00:20:00,BUY,0.97990566,2,1,1.11064,1.11166,8.20000000000043,1,1,1
2024-08-22 16:20:00,2024-08-22 16:25:00,2024-08-23 00:25:00,BUY,0.968403,2,1,1.1107,1.11153,6.299999999999084,1,1,1
2024-08-22 16:25:00,2024-08-22 16:30:00,2024-08-23 00:30:00,BUY,0.94609284,2,1,1.1111,1.1116,2.9999999999996696,1,1,1
2024-08-22 21:15:00,2024-08-22 21:20:00,2024-08-23 05:20:00,SELL,0.62383807,0,-1,1.11092,1.11262,-19.000000000000128,0,-1,1
2024-08-22 23:30:00,2024-08-22 23:35:00,2024-08-23 07:35:00,SELL,0.80331975,0,-1,1.1115,1.11258,-12.799999999999478,0,-1,1
2024-08-22 23:35:00,2024-08-22 23:40:00,2024-08-23 07:40:00,SELL,0.8934983,0,-1,1.1116,1.11268,-12.799999999999478,0,-1,1
2024-08-22 23:40:00,2024-08-22 23:45:00,2024-08-23 07:45:00,SELL,0.9395901,0,-1,1.1115,1.11284,-15.400000000000968,0,-1,1
2024-08-22 23:45:00,2024-08-22 23:50:00,2024-08-23 07:50:00,SELL,0.9449186,0,-1,1.11158,1.11294,-15.600000000000058,0,-1,1
2024-08-22 23:50:00,2024-08-22 23:55:00,2024-08-23 07:55:00,SELL,0.94755256,0,-1,1.11151,1.11283,-15.199999999999658,0,-1,1
2024-08-23 06:45:00,2024-08-23 06:50:00,2024-08-23 14:50:00,BUY,0.78730506,2,0,1.1127,1.11084,-20.599999999999508,0,1,0
2024-08-23 07:05:00,2024-08-23 07:10:00,2024-08-23 15:10:00,BUY,0.9853581,2,1,1.11227,1.11653,40.599999999999525,1,1,1
2024-08-23 07:10:00,2024-08-23 07:15:00,2024-08-23 15:15:00,BUY,0.9903087,2,1,1.11216,1.11562,32.600000000000406,1,1,1
2024-08-23 07:15:00,2024-08-23 07:20:00,2024-08-23 15:20:00,BUY,0.9946649,2,1,1.11205,1.11601,37.59999999999985,1,1,1
2024-08-23 07:20:00,2024-08-23 07:25:00,2024-08-23 15:25:00,BUY,0.99813485,2,1,1.11224,1.11698,45.4000000000021,1,1,1
2024-08-23 07:25:00,2024-08-23 07:30:00,2024-08-23 15:30:00,BUY,0.999642,2,1,1.11228,1.11829,58.100000000000925,1,1,1
2024-08-23 07:30:00,2024-08-23 07:35:00,2024-08-23 15:35:00,BUY,0.9997336,2,1,1.11228,1.11734,48.60000000000086,1,1,1
2024-08-23 07:35:00,2024-08-23 07:40:00,2024-08-23 15:40:00,BUY,0.9997664,2,1,1.11257,1.11766,48.90000000000061,1,1,1
2024-08-23 07:40:00,2024-08-23 07:45:00,2024-08-23 15:45:00,BUY,0.9998956,2,1,1.11268,1.11768,48.00000000000137,1,1,1
2024-08-23 07:45:00,2024-08-23 07:50:00,2024-08-23 15:50:00,BUY,0.9999454,2,1,1.11282,1.11786,48.400000000001775,1,1,1
2024-08-23 07:50:00,2024-08-23 07:55:00,2024-08-23 15:55:00,BUY,0.9999629,2,1,1.11293,1.11749,43.600000000001415,1,1,1
2024-08-23 07:55:00,2024-08-23 08:00:00,2024-08-23 16:00:00,BUY,0.9999244,2,1,1.11284,1.11805,50.09999999999959,1,1,1
2024-08-23 08:00:00,2024-08-23 08:05:00,2024-08-23 16:05:00,BUY,0.9995449,2,1,1.11294,1.11825,51.099999999999476,1,1,1
2024-08-23 08:05:00,2024-08-23 08:10:00,2024-08-23 16:10:00,BUY,0.9977737,2,1,1.11276,1.11899,60.2999999999998,1,1,1
2024-08-23 08:10:00,2024-08-23 08:15:00,2024-08-23 16:15:00,BUY,0.99670345,2,1,1.113,1.1193,60.99999999999994,1,1,1
2024-08-23 08:15:00,2024-08-23 08:20:00,2024-08-23 16:20:00,BUY,0.98954356,2,1,1.1126,1.11928,64.80000000000041,1,1,1
2024-08-23 08:20:00,2024-08-23 08:25:00,2024-08-23 16:25:00,BUY,0.9987305,2,1,1.1124,1.11921,66.10000000000005,1,1,1
2024-08-23 08:25:00,2024-08-23 08:30:00,2024-08-23 16:30:00,BUY,0.9991103,2,1,1.11224,1.11893,64.90000000000107,1,1,1
2024-08-23 08:30:00,2024-08-23 08:35:00,2024-08-23 16:35:00,BUY,0.997491,2,1,1.11218,1.11885,64.69999999999976,1,1,1
2024-08-23 08:35:00,2024-08-23 08:40:00,2024-08-23 16:40:00,BUY,0.99391174,2,1,1.1118,1.11872,67.20000000000059,1,1,1
2024-08-23 08:40:00,2024-08-23 08:45:00,2024-08-23 16:45:00,BUY,0.99834406,2,1,1.11158,1.11802,62.40000000000023,1,1,1
2024-08-23 08:45:00,2024-08-23 08:50:00,2024-08-23 16:50:00,BUY,0.99989474,2,1,1.11144,1.1176,59.59999999999965,1,1,1
2024-08-23 08:50:00,2024-08-23 08:55:00,2024-08-23 16:55:00,BUY,0.99991286,2,1,1.11178,1.11753,55.49999999999944,1,1,1
2024-08-23 08:55:00,2024-08-23 09:00:00,2024-08-23 17:00:00,BUY,0.9999143,2,1,1.11193,1.11771,55.79999999999918,1,1,1
2024-08-23 09:00:00,2024-08-23 09:05:00,2024-08-23 17:05:00,BUY,0.9997758,2,1,1.11184,1.11775,57.10000000000104,1,1,1
2024-08-23 09:05:00,2024-08-23 09:10:00,2024-08-23 17:10:00,BUY,0.9995995,2,1,1.11215,1.11745,51.000000000001044,1,1,1
2024-08-23 09:10:00,2024-08-23 09:15:00,2024-08-23 17:15:00,BUY,0.9994869,2,1,1.11197,1.11715,49.800000000002065,1,1,1
2024-08-23 09:15:00,2024-08-23 09:20:00,2024-08-23 17:20:00,BUY,0.99974746,2,1,1.11208,1.11679,45.100000000000136,1,1,1
2024-08-23 09:20:00,2024-08-23 09:25:00,2024-08-23 17:25:00,BUY,0.99919146,2,1,1.11193,1.11687,47.399999999999665,1,1,1
2024-08-23 09:25:00,2024-08-23 09:30:00,2024-08-23 17:30:00,BUY,0.99861383,2,1,1.11222,1.11712,46.99999999999926,1,1,1
2024-08-23 09:30:00,2024-08-23 09:35:00,2024-08-23 17:35:00,BUY,0.93410516,2,1,1.11207,1.1174,51.300000000000786,1,1,1
2024-08-23 09:35:00,2024-08-23 09:40:00,2024-08-23 17:40:00,BUY,0.893909,2,1,1.1122,1.11665,42.49999999999865,1,1,1
2024-08-23 09:40:00,2024-08-23 09:45:00,2024-08-23 17:45:00,BUY,0.7013723,2,1,1.11227,1.11688,44.10000000000025,1,1,1
2024-08-23 10:15:00,2024-08-23 10:20:00,2024-08-23 18:20:00,SELL,0.64630556,0,0,1.11237,1.11862,-64.49999999999845,0,-1,0
2024-08-23 10:20:00,2024-08-23 10:25:00,2024-08-23 18:25:00,SELL,0.7007623,0,-1,1.11249,1.11907,-67.80000000000008,0,-1,1
2024-08-23 10:25:00,2024-08-23 10:30:00,2024-08-23 18:30:00,SELL,0.6639253,0,-1,1.1125,1.11951,-72.09999999999938,0,-1,1
2024-08-23 10:30:00,2024-08-23 10:35:00,2024-08-23 18:35:00,SELL,0.7627375,0,0,1.11255,1.11958,-72.3000000000007,0,-1,0
2024-08-23 10:55:00,2024-08-23 11:00:00,2024-08-23 19:00:00,BUY,0.95344096,2,1,1.11172,1.11959,76.70000000000066,1,1,1
2024-08-23 11:00:00,2024-08-23 11:05:00,2024-08-23 19:05:00,BUY,0.9747966,2,1,1.11158,1.11984,80.59999999999955,1,1,1
2024-08-23 11:05:00,2024-08-23 11:10:00,2024-08-23 19:10:00,BUY,0.98933077,2,1,1.11204,1.11998,77.4000000000008,1,1,1
2024-08-23 11:10:00,2024-08-23 11:15:00,2024-08-23 19:15:00,BUY,0.9676626,2,1,1.11175,1.11988,79.29999999999993,1,1,1
2024-08-23 11:15:00,2024-08-23 11:20:00,2024-08-23 19:20:00,BUY,0.99235415,2,1,1.11158,1.11926,74.7999999999993,1,1,1
2024-08-23 11:20:00,2024-08-23 11:25:00,2024-08-23 19:25:00,BUY,0.98604625,2,1,1.11164,1.1194,75.60000000000011,1,1,1
2024-08-23 11:25:00,2024-08-23 11:30:00,2024-08-23 19:30:00,BUY,0.9886386,2,1,1.11159,1.11921,74.19999999999982,1,1,1
2024-08-23 11:30:00,2024-08-23 11:35:00,2024-08-23 19:35:00,BUY,0.8183764,2,1,1.11171,1.11937,74.60000000000022,1,1,1
2024-08-23 11:35:00,2024-08-23 11:40:00,2024-08-23 19:40:00,BUY,0.92568433,2,1,1.11187,1.11906,69.90000000000052,1,1,1
2024-08-23 11:40:00,2024-08-23 11:45:00,2024-08-23 19:45:00,BUY,0.79986936,2,1,1.11209,1.11886,65.69999999999965,1,1,1
2024-08-23 12:10:00,2024-08-23 12:15:00,2024-08-23 20:15:00,BUY,0.94024515,2,1,1.11151,1.11926,75.49999999999945,1,1,1
2024-08-23 12:15:00,2024-08-23 12:20:00,2024-08-23 20:20:00,BUY,0.98331326,2,1,1.11152,1.11913,74.09999999999917,1,1,1
2024-08-23 12:20:00,2024-08-23 12:25:00,2024-08-23 20:25:00,BUY,0.9876385,2,1,1.11139,1.11912,75.29999999999814,1,1,1
2024-08-23 12:25:00,2024-08-23 12:30:00,2024-08-23 20:30:00,BUY,0.98118824,2,1,1.11124,1.11908,76.4000000000009,1,1,1
2024-08-23 12:30:00,2024-08-23 12:35:00,2024-08-23 20:35:00,BUY,0.99795216,2,1,1.11118,1.11897,75.89999999999985,1,1,1
2024-08-23 12:35:00,2024-08-23 12:40:00,2024-08-23 20:40:00,BUY,0.99886143,2,1,1.1113,1.11891,74.10000000000139,1,1,1
2024-08-23 12:40:00,2024-08-23 12:45:00,2024-08-23 20:45:00,BUY,0.9993734,2,1,1.11167,1.11908,72.1000000000016,1,1,1
2024-08-23 12:45:00,2024-08-23 12:50:00,2024-08-23 20:50:00,BUY,0.99921024,2,1,1.11178,1.11919,72.09999999999938,1,1,1
2024-08-23 12:50:00,2024-08-23 12:55:00,2024-08-23 20:55:00,BUY,0.9992149,2,1,1.11192,1.11911,69.90000000000052,1,1,1
2024-08-23 12:55:00,2024-08-23 13:00:00,2024-08-23 21:00:00,BUY,0.99728906,2,1,1.11188,1.11897,68.90000000000063,1,1,1
2024-08-23 13:00:00,2024-08-23 13:05:00,2024-08-23 21:05:00,BUY,0.9697233,2,1,1.112,1.11888,66.8000000000002,1,1,1
2024-08-23 13:05:00,2024-08-23 13:10:00,2024-08-23 21:10:00,BUY,0.6104429,2,0,1.11211,1.1188,64.90000000000107,1,1,0
2024-08-23 14:20:00,2024-08-23 14:25:00,2024-08-25 22:25:00,BUY,0.92229,2,1,1.11066,1.11907,82.1000000000005,1,1,1
2024-08-23 14:25:00,2024-08-23 14:30:00,2024-08-25 22:30:00,BUY,0.9748828,2,1,1.11094,1.11908,79.40000000000057,1,1,1
2024-08-23 14:30:00,2024-08-23 14:35:00,2024-08-25 22:35:00,BUY,0.9952011,2,1,1.11078,1.11909,81.09999999999839,1,1,1
2024-08-23 14:35:00,2024-08-23 14:40:00,2024-08-25 22:40:00,BUY,0.9972504,2,1,1.11086,1.11905,79.90000000000163,1,1,1
2024-08-23 14:40:00,2024-08-23 14:45:00,2024-08-25 22:45:00,BUY,0.99368906,2,1,1.11105,1.11911,78.59999999999978,1,1,1
2024-08-23 14:45:00,2024-08-23 14:50:00,2024-08-25 22:50:00,BUY,0.9254865,2,1,1.11078,1.11898,80.00000000000007,1,1,1
2024-08-23 14:50:00,2024-08-23 14:55:00,2024-08-25 22:55:00,BUY,0.9418146,2,1,1.11083,1.11908,80.50000000000112,1,1,1
2024-08-23 14:55:00,2024-08-23 15:00:00,2024-08-25 23:00:00,BUY,0.86542636,2,1,1.11144,1.11902,73.79999999999941,1,1,1
2024-08-23 15:00:00,2024-08-23 15:05:00,2024-08-25 23:05:00,BUY,0.9296647,2,0,1.11526,1.11894,34.800000000001496,1,1,0
