pair,signal,entry_time,exit_time,entry_price,exit_price,bars_held,exit_reason,pips,win
AUDUSD,SELL,2025-07-10 16:40:00,2025-07-10 22:10:00,0.65651,0.65821,65,RSI=16.6,-18.499999999999236,0
AUDUSD,SELL,2025-07-10 23:45:00,2025-07-11 01:25:00,0.65938,0.65596,19,RSI=13.4,32.69999999999978,1
AUDUSD,BUY,2025-07-11 01:25:00,2025-07-11 09:30:00,0.65596,0.65792,96,Timeout,18.099999999999618,1
AUDUSD,BUY,2025-07-11 10:05:00,2025-07-11 11:50:00,0.65746,0.65867,20,RSI=83.0,10.599999999999334,1
AUDUSD,SELL,2025-07-11 11:50:00,2025-07-11 13:15:00,0.65867,0.65717,16,RSI=18.8,13.499999999999458,1
AUDUSD,BUY,2025-07-11 13:30:00,2025-07-11 18:25:00,0.6578,0.65775,58,RSI=80.0,-2.000000000001055,0
AUDUSD,SELL,2025-07-14 01:25:00,2025-07-14 02:30:00,0.65854,0.65649,12,RSI=16.1,18.99999999999996,1
AUDUSD,BUY,2025-07-14 02:40:00,2025-07-14 09:10:00,0.65638,0.65739,77,RSI=83.4,8.600000000000664,1
AUDUSD,SELL,2025-07-15 07:10:00,2025-07-15 13:00:00,0.65528,0.65604,69,RSI=18.5,-9.09999999999983,0
AUDUSD,BUY,2025-07-15 15:10:00,2025-07-15 23:15:00,0.65327,0.65127,96,Timeout,-21.500000000000018,0
AUDUSD,BUY,2025-07-16 15:05:00,2025-07-16 16:25:00,0.65029,0.65336,15,RSI=81.6,29.20000000000017,1
AUDUSD,BUY,2025-07-17 03:15:00,2025-07-17 06:35:00,0.64823,0.64916,39,RSI=81.7,7.799999999999864,1
AUDUSD,BUY,2025-07-17 07:45:00,2025-07-17 15:50:00,0.64686,0.64749,96,Timeout,4.800000000000194,1
AUDUSD,SELL,2025-07-17 17:00:00,2025-07-18 01:05:00,0.6483,0.64992,96,Timeout,-17.700000000000657,0
AUDUSD,SELL,2025-07-18 09:30:00,2025-07-18 17:35:00,0.65178,0.65203,96,Timeout,-3.9999999999997247,0
AUDUSD,BUY,2025-07-18 18:15:00,2025-07-21 01:05:00,0.65088,0.65125,81,RSI=89.1,2.199999999999814,1
AUDUSD,BUY,2025-07-22 02:05:00,2025-07-22 10:10:00,0.65191,0.65117,96,Timeout,-8.899999999999629,0
AUDUSD,SELL,2025-07-22 14:25:00,2025-07-22 19:00:00,0.65355,0.65485,54,RSI=19.4,-14.500000000000787,0
AUDUSD,SELL,2025-07-23 11:45:00,2025-07-23 19:50:00,0.65927,0.65974,96,Timeout,-6.1999999999997035,0
AUDUSD,SELL,2025-07-23 20:20:00,2025-07-24 04:25:00,0.66006,0.66166,96,Timeout,-17.50000000000046,0
NZDUSD,BUY,2024-12-31 06:40:00,2024-12-31 07:45:00,0.5623,0.56334,12,RSI=83.5,7.899999999999299,1
NZDUSD,SELL,2024-12-31 07:50:00,2024-12-31 13:15:00,0.5634,0.56063,64,RSI=19.7,25.2000000000005,1
NZDUSD,BUY,2024-12-31 13:15:00,2024-12-31 18:50:00,0.56063,0.55963,66,RSI=87.9,-12.500000000000009,0
NZDUSD,SELL,2025-01-02 01:50:00,2025-01-02 09:55:00,0.56118,0.56176,96,Timeout,-8.30000000000025,0
NZDUSD,SELL,2025-01-03 01:00:00,2025-01-03 09:05:00,0.56069,0.56009,96,Timeout,3.5000000000004494,1
NZDUSD,SELL,2025-01-06 01:20:00,2025-01-06 09:25:00,0.56329,0.56381,96,Timeout,-7.70000000000076,0
NZDUSD,SELL,2025-01-06 11:35:00,2025-01-06 14:25:00,0.56704,0.5644,33,RSI=17.2,23.899999999999753,1
NZDUSD,SELL,2025-01-07 03:50:00,2025-01-07 11:55:00,0.566,0.56775,96,Timeout,-20.000000000000295,0
NZDUSD,BUY,2025-01-07 15:10:00,2025-01-07 23:15:00,0.56406,0.56317,96,Timeout,-11.400000000000574,0
NZDUSD,SELL,2025-01-08 06:10:00,2025-01-08 07:50:00,0.56391,0.56274,19,RSI=14.2,9.200000000000044,1
NZDUSD,BUY,2025-01-08 07:50:00,2025-01-08 15:55:00,0.56274,0.56054,96,Timeout,-24.499999999999797,0
NZDUSD,BUY,2025-01-09 00:45:00,2025-01-09 05:40:00,0.55958,0.56,58,RSI=85.5,1.7000000000008695,1
NZDUSD,BUY,2025-01-09 08:05:00,2025-01-09 16:10:00,0.55718,0.55915,96,Timeout,17.200000000000273,1
NZDUSD,BUY,2025-01-10 04:15:00,2025-01-10 11:40:00,0.55912,0.55834,88,RSI=81.3,-10.30000000000003,0
NZDUSD,BUY,2025-01-10 13:45:00,2025-01-10 21:50:00,0.55533,0.55549,96,Timeout,-0.8999999999995101,0
NZDUSD,BUY,2025-01-13 04:40:00,2025-01-13 12:45:00,0.55512,0.55509,96,Timeout,-2.799999999999745,0
NZDUSD,SELL,2025-01-13 21:10:00,2025-01-14 05:15:00,0.55672,0.56056,96,Timeout,-40.899999999999544,0
NZDUSD,SELL,2025-01-14 08:20:00,2025-01-14 12:20:00,0.5628,0.55901,47,RSI=18.5,35.399999999999594,1
NZDUSD,BUY,2025-01-14 12:20:00,2025-01-14 19:05:00,0.55901,0.55972,80,RSI=80.4,4.599999999999884,1
NZDUSD,SELL,2025-01-15 07:55:00,2025-01-15 11:00:00,0.56153,0.56132,36,RSI=13.4,-0.4000000000006754,0
NZDUSD,BUY,2025-01-15 12:30:00,2025-01-15 13:40:00,0.56064,0.56371,13,RSI=80.7,28.200000000000166,1
NZDUSD,SELL,2025-01-15 13:45:00,2025-01-15 16:35:00,0.56314,0.56079,33,RSI=17.0,20.99999999999963,1
NZDUSD,BUY,2025-01-15 16:35:00,2025-01-16 00:05:00,0.56079,0.56251,89,RSI=82.5,14.699999999999438,1
NZDUSD,SELL,2025-01-16 00:05:00,2025-01-16 05:25:00,0.56251,0.56024,63,RSI=15.1,20.19999999999994,1
NZDUSD,BUY,2025-01-16 12:45:00,2025-01-16 15:30:00,0.55865,0.56119,32,RSI=82.2,22.899999999999864,1
NZDUSD,SELL,2025-01-16 15:30:00,2025-01-16 18:45:00,0.56119,0.56095,38,RSI=19.3,-0.09999999999982027,0
NZDUSD,BUY,2025-01-17 04:25:00,2025-01-17 08:45:00,0.55985,0.55994,51,RSI=82.4,-1.599999999999655,0
NZDUSD,SELL,2025-01-17 08:45:00,2025-01-17 12:45:00,0.55994,0.55847,47,RSI=18.8,12.199999999999713,1
NZDUSD,BUY,2025-01-17 13:25:00,2025-01-17 15:20:00,0.55781,0.5609,22,RSI=81.0,28.399999999999256,1
NZDUSD,SELL,2025-01-17 15:20:00,2025-01-17 18:00:00,0.5609,0.55909,31,RSI=15.5,15.599999999999783,1
NZDUSD,SELL,2025-01-20 01:00:00,2025-01-20 09:05:00,0.55951,0.56078,96,Timeout,-15.199999999999934,0
NZDUSD,BUY,2025-01-20 09:25:00,2025-01-20 13:40:00,0.5599,0.56408,50,RSI=90.5,39.30000000000072,1
NZDUSD,SELL,2025-01-20 13:40:00,2025-01-20 16:25:00,0.56408,0.56561,32,RSI=19.2,-17.7999999999992,0
NZDUSD,BUY,2025-01-20 16:25:00,2025-01-20 19:55:00,0.56561,0.56766,41,RSI=83.1,18.000000000001073,1
NZDUSD,BUY,2025-01-21 01:05:00,2025-01-21 03:15:00,0.5624,0.56646,25,RSI=83.4,38.09999999999952,1
NZDUSD,SELL,2025-01-21 03:20:00,2025-01-21 06:00:00,0.56651,0.56401,31,RSI=18.9,22.499999999999464,1
NZDUSD,SELL,2025-01-21 14:30:00,2025-01-21 19:55:00,0.56487,0.56648,64,RSI=12.4,-18.6,0
NZDUSD,BUY,2025-01-22 02:15:00,2025-01-22 09:15:00,0.5655,0.56708,83,RSI=81.7,13.300000000000258,1
NZDUSD,SELL,2025-01-22 09:15:00,2025-01-22 12:35:00,0.56708,0.56715,39,RSI=19.2,-3.200000000000145,0
NZDUSD,SELL,2025-01-23 14:30:00,2025-01-23 19:10:00,0.5667,0.5674,55,RSI=19.4,-9.50000000000034,0
NZDUSD,SELL,2025-01-24 02:20:00,2025-01-24 10:25:00,0.56965,0.57078,96,Timeout,-13.799999999999644,0
NZDUSD,BUY,2025-01-26 22:15:00,2025-01-27 06:20:00,0.56998,0.56867,96,Timeout,-15.600000000000334,0
NZDUSD,BUY,2025-01-27 23:30:00,2025-01-28 05:40:00,0.56656,0.56598,73,RSI=86.3,-8.29999999999914,0
NZDUSD,BUY,2025-01-29 10:00:00,2025-01-29 15:05:00,0.56462,0.56434,60,RSI=80.9,-5.30000000000058,0
NZDUSD,SELL,2025-01-29 16:10:00,2025-01-30 00:15:00,0.56504,0.5665,96,Timeout,-17.10000000000017,0
NZDUSD,BUY,2025-01-30 04:45:00,2025-01-30 12:50:00,0.56483,0.56511,96,Timeout,0.2999999999994695,1
NZDUSD,BUY,2025-01-30 20:50:00,2025-01-31 03:00:00,0.56378,0.5643,73,RSI=81.7,2.7000000000007596,1
NZDUSD,SELL,2025-01-31 03:00:00,2025-01-31 11:05:00,0.5643,0.56441,96,Timeout,-3.5999999999994348,0
NZDUSD,SELL,2025-01-31 17:20:00,2025-01-31 18:35:00,0.5677,0.56394,14,RSI=19.0,35.09999999999985,1
NZDUSD,BUY,2025-01-31 18:40:00,2025-02-03 02:45:00,0.56428,0.55266,96,Timeout,-118.69999999999963,0
NZDUSD,BUY,2025-02-03 02:50:00,2025-02-03 05:40:00,0.55242,0.55441,33,RSI=94.4,17.399999999999363,1
NZDUSD,SELL,2025-02-03 23:20:00,2025-02-04 00:30:00,0.56358,0.56254,13,RSI=17.0,7.899999999999299,1
NZDUSD,BUY,2025-02-04 01:30:00,2025-02-04 07:15:00,0.56141,0.56029,68,RSI=82.6,-13.700000000000099,0
NZDUSD,SELL,2025-02-04 07:30:00,2025-02-04 12:15:00,0.5604,0.5603,56,RSI=19.7,-1.5000000000001101,0
NZDUSD,SELL,2025-02-04 15:00:00,2025-02-04 23:05:00,0.56284,0.5651,96,Timeout,-25.1000000000004,0
NZDUSD,SELL,2025-02-05 09:10:00,2025-02-05 17:15:00,0.56844,0.56951,96,Timeout,-13.200000000000154,0
NZDUSD,BUY,2025-02-06 02:50:00,2025-02-06 10:55:00,0.56759,0.56581,96,Timeout,-20.30000000000004,0
NZDUSD,SELL,2025-02-06 16:30:00,2025-02-07 00:35:00,0.56734,0.56745,96,Timeout,-3.600000000000545,0
NZDUSD,SELL,2025-02-07 02:30:00,2025-02-07 04:15:00,0.56885,0.56774,20,RSI=19.9,8.599999999999444,1
NZDUSD,BUY,2025-02-07 04:15:00,2025-02-07 07:50:00,0.56774,0.56788,42,RSI=80.7,-1.09999999999971,0
NZDUSD,SELL,2025-02-07 09:05:00,2025-02-07 11:00:00,0.56875,0.56773,22,RSI=15.1,7.700000000000209,1
NZDUSD,BUY,2025-02-07 11:15:00,2025-02-07 18:35:00,0.56754,0.56607,87,RSI=87.4,-17.200000000000824,0
NZDUSD,SELL,2025-02-10 04:10:00,2025-02-10 12:15:00,0.56539,0.56482,96,Timeout,3.1999999999995943,1
NZDUSD,BUY,2025-02-10 23:40:00,2025-02-11 04:15:00,0.56333,0.56415,54,RSI=86.4,5.700000000000429,1
NZDUSD,SELL,2025-02-11 04:15:00,2025-02-11 09:35:00,0.56415,0.56462,63,RSI=19.5,-7.199999999999704,0
NZDUSD,BUY,2025-02-11 19:20:00,2025-02-12 02:20:00,0.56467,0.56652,83,RSI=81.9,16.00000000000018,1
NZDUSD,SELL,2025-02-12 02:20:00,2025-02-12 05:10:00,0.56652,0.5654,33,RSI=19.7,8.700000000000099,1
NZDUSD,BUY,2025-02-12 05:10:00,2025-02-12 11:30:00,0.5654,0.56429,75,RSI=84.7,-13.600000000000554,0
NZDUSD,BUY,2025-02-12 13:50:00,2025-02-12 17:25:00,0.56082,0.56546,42,RSI=84.1,43.89999999999977,1
NZDUSD,SELL,2025-02-12 17:25:00,2025-02-12 19:10:00,0.56546,0.56435,20,RSI=10.8,8.599999999999444,1
NZDUSD,SELL,2025-02-13 04:15:00,2025-02-13 08:20:00,0.56561,0.56426,48,RSI=13.9,10.999999999999623,1
NZDUSD,BUY,2025-02-13 08:20:00,2025-02-13 15:20:00,0.56426,0.56506,83,RSI=82.1,5.500000000000229,1
NZDUSD,SELL,2025-02-13 15:40:00,2025-02-13 22:10:00,0.56527,0.56693,77,RSI=17.0,-19.099999999999948,0
NZDUSD,BUY,2025-02-14 05:25:00,2025-02-14 13:30:00,0.56852,0.57103,96,Timeout,22.60000000000012,1
NZDUSD,SELL,2025-02-17 00:15:00,2025-02-17 07:55:00,0.57288,0.5734,91,RSI=13.6,-7.70000000000076,0
NZDUSD,BUY,2025-02-18 01:10:00,2025-02-18 09:15:00,0.57189,0.57097,96,Timeout,-11.700000000000319,0
NZDUSD,BUY,2025-02-18 13:20:00,2025-02-18 21:25:00,0.56971,0.57047,96,Timeout,5.099999999999829,1
NZDUSD,BUY,2025-02-19 01:55:00,2025-02-19 03:20:00,0.56812,0.57162,16,RSI=84.6,32.50000000000058,1
NZDUSD,SELL,2025-02-19 03:20:00,2025-02-19 10:25:00,0.57162,0.57181,84,RSI=14.8,-4.400000000000235,0
NZDUSD,BUY,2025-02-19 10:55:00,2025-02-19 19:00:00,0.57158,0.56995,96,Timeout,-18.800000000000203,0
NZDUSD,SELL,2025-02-20 04:30:00,2025-02-20 11:55:00,0.57171,0.57224,88,RSI=17.9,-7.799999999999194,0
NZDUSD,SELL,2025-02-24 02:45:00,2025-02-24 08:15:00,0.57669,0.5747,65,RSI=19.1,17.40000000000047,1
NZDUSD,BUY,2025-02-24 14:50:00,2025-02-24 22:55:00,0.57321,0.57318,96,Timeout,-2.799999999999745,0
NZDUSD,BUY,2025-02-25 08:40:00,2025-02-25 12:10:00,0.57215,0.57229,41,RSI=90.6,-1.1000000000008203,0
NZDUSD,SELL,2025-02-25 23:40:00,2025-02-26 01:45:00,0.57315,0.57158,24,RSI=16.9,13.200000000000713,1
NZDUSD,BUY,2025-02-26 01:45:00,2025-02-26 07:20:00,0.57158,0.57141,66,RSI=83.5,-4.200000000000035,0
NZDUSD,BUY,2025-02-26 11:20:00,2025-02-26 16:20:00,0.56955,0.57038,59,RSI=86.4,5.799999999999974,1
NZDUSD,SELL,2025-02-26 16:20:00,2025-02-26 21:05:00,0.57038,0.56945,56,RSI=14.5,6.799999999999864,1
NZDUSD,BUY,2025-02-27 04:30:00,2025-02-27 06:30:00,0.5677,0.56807,23,RSI=82.9,1.1999999999998145,1
NZDUSD,BUY,2025-02-27 14:25:00,2025-02-27 22:30:00,0.5661,0.56277,96,Timeout,-35.80000000000055,0
NZDUSD,BUY,2025-02-28 03:20:00,2025-02-28 11:25:00,0.56016,0.56,96,Timeout,-4.09999999999938,0
NZDUSD,SELL,2025-03-03 14:35:00,2025-03-03 19:00:00,0.56242,0.56259,52,RSI=16.5,-4.200000000000035,0
NZDUSD,BUY,2025-03-03 20:35:00,2025-03-03 21:45:00,0.56033,0.56183,13,RSI=89.1,12.500000000000568,1
NZDUSD,BUY,2025-03-04 15:25:00,2025-03-04 20:05:00,0.56128,0.56459,55,RSI=80.7,30.600000000000346,1
NZDUSD,SELL,2025-03-04 20:15:00,2025-03-05 00:30:00,0.56499,0.56536,50,RSI=16.9,-6.1999999999998145,0
NZDUSD,BUY,2025-03-05 00:45:00,2025-03-05 07:45:00,0.56509,0.56651,83,RSI=81.0,11.699999999999768,1
NZDUSD,SELL,2025-03-05 14:30:00,2025-03-05 22:35:00,0.57025,0.57249,96,Timeout,-24.900000000000198,0
NZDUSD,SELL,2025-03-06 02:00:00,2025-03-06 10:05:00,0.57402,0.57347,96,Timeout,2.9999999999993943,1
NZDUSD,SELL,2025-03-07 07:50:00,2025-03-07 11:50:00,0.57242,0.57112,47,RSI=20.0,10.500000000000789,1
NZDUSD,BUY,2025-03-07 12:05:00,2025-03-07 19:30:00,0.57143,0.57047,88,RSI=80.4,-12.099999999999609,0
NZDUSD,SELL,2025-03-07 20:10:00,2025-03-09 22:25:00,0.57106,0.57034,26,RSI=17.8,4.700000000000539,1
NZDUSD,SELL,2025-03-10 07:40:00,2025-03-10 15:30:00,0.57246,0.57261,93,RSI=16.9,-3.999999999999835,0
NZDUSD,BUY,2025-03-10 19:10:00,2025-03-10 22:45:00,0.57021,0.56979,42,RSI=88.1,-6.6999999999997595,0
NZDUSD,SELL,2025-03-11 01:35:00,2025-03-11 02:35:00,0.56967,0.56807,11,RSI=17.5,13.500000000000458,1
NZDUSD,BUY,2025-03-11 02:35:00,2025-03-11 03:25:00,0.56807,0.56954,9,RSI=81.5,12.200000000000824,1
NZDUSD,BUY,2025-03-11 07:15:00,2025-03-11 08:30:00,0.56804,0.56959,14,RSI=81.0,13.000000000000513,1
NZDUSD,SELL,2025-03-11 08:45:00,2025-03-11 16:50:00,0.57034,0.57079,96,Timeout,-7.000000000000615,0
NZDUSD,SELL,2025-03-12 10:10:00,2025-03-12 11:20:00,0.57188,0.57082,13,RSI=17.4,8.100000000000609,1
NZDUSD,BUY,2025-03-12 11:35:00,2025-03-12 19:40:00,0.57087,0.57256,96,Timeout,14.399999999999693,1
NZDUSD,BUY,2025-03-13 06:35:00,2025-03-13 14:40:00,0.57219,0.56904,96,Timeout,-33.999999999999865,0
NZDUSD,SELL,2025-03-13 15:35:00,2025-03-13 18:55:00,0.57017,0.56991,39,RSI=18.1,0.0999999999992695,1
NZDUSD,BUY,2025-03-13 18:55:00,2025-03-13 23:50:00,0.56991,0.56998,58,RSI=88.7,-1.799999999999855,0
NZDUSD,SELL,2025-03-14 09:35:00,2025-03-14 17:40:00,0.57278,0.57429,96,Timeout,-17.60000000000011,0
NZDUSD,SELL,2025-03-17 08:15:00,2025-03-17 16:20:00,0.57674,0.58082,96,Timeout,-43.29999999999973,0
NZDUSD,BUY,2025-03-18 03:55:00,2025-03-18 06:00:00,0.58209,0.5818,24,RSI=83.3,-5.400000000000125,0
NZDUSD,SELL,2025-03-18 06:25:00,2025-03-18 12:05:00,0.58195,0.58173,67,RSI=17.2,-0.3000000000000203,0
NZDUSD,BUY,2025-03-18 12:05:00,2025-03-18 17:20:00,0.58173,0.58107,62,RSI=80.2,-9.09999999999994,0
NZDUSD,BUY,2025-03-19 05:10:00,2025-03-19 07:10:00,0.58094,0.58117,23,RSI=81.3,-0.2000000000004754,0
NZDUSD,BUY,2025-03-19 08:50:00,2025-03-19 13:40:00,0.57928,0.57918,57,RSI=80.1,-3.49999999999989,0
NZDUSD,BUY,2025-03-19 14:45:00,2025-03-19 19:45:00,0.57795,0.58075,59,RSI=80.4,25.500000000000245,1
NZDUSD,SELL,2025-03-19 19:50:00,2025-03-20 00:25:00,0.58033,0.5814,54,RSI=18.2,-13.200000000000154,0
NZDUSD,BUY,2025-03-20 02:10:00,2025-03-20 10:15:00,0.57894,0.57571,96,Timeout,-34.79999999999955,0
NZDUSD,BUY,2025-03-20 11:10:00,2025-03-20 15:50:00,0.57426,0.57398,55,RSI=80.8,-5.29999999999947,0
NZDUSD,SELL,2025-03-20 15:55:00,2025-03-21 00:00:00,0.57398,0.57565,96,Timeout,-19.19999999999949,0
NZDUSD,SELL,2025-03-21 07:45:00,2025-03-21 14:20:00,0.5758,0.57517,78,RSI=14.4,3.800000000000194,1
NZDUSD,BUY,2025-03-21 14:40:00,2025-03-23 22:45:00,0.57461,0.57365,96,Timeout,-12.099999999999609,0
NZDUSD,BUY,2025-03-24 02:55:00,2025-03-24 08:25:00,0.57322,0.57351,65,RSI=80.4,0.40000000000012464,1
NZDUSD,SELL,2025-03-24 08:25:00,2025-03-24 12:40:00,0.57351,0.57383,50,RSI=18.5,-5.69999999999987,0
NZDUSD,BUY,2025-03-24 13:05:00,2025-03-24 20:20:00,0.57335,0.57261,86,RSI=83.2,-9.90000000000074,0
NZDUSD,SELL,2025-03-24 20:20:00,2025-03-25 04:25:00,0.57261,0.57201,96,Timeout,3.499999999999339,1
NZDUSD,BUY,2025-03-25 08:50:00,2025-03-25 11:15:00,0.57168,0.57307,28,RSI=82.6,11.400000000000023,1
NZDUSD,SELL,2025-03-25 11:15:00,2025-03-25 15:10:00,0.57307,0.57344,46,RSI=19.2,-6.1999999999998145,0
NZDUSD,BUY,2025-03-25 15:15:00,2025-03-25 23:20:00,0.57335,0.57332,96,Timeout,-2.799999999999745,0
NZDUSD,BUY,2025-03-26 02:15:00,2025-03-26 03:30:00,0.57209,0.57373,14,RSI=80.3,13.899999999999748,1
NZDUSD,SELL,2025-03-26 03:30:00,2025-03-26 11:35:00,0.57373,0.57592,96,Timeout,-24.400000000000254,0
NZDUSD,BUY,2025-03-26 13:15:00,2025-03-26 21:20:00,0.57491,0.5726,96,Timeout,-25.600000000000342,0
NZDUSD,SELL,2025-03-27 02:15:00,2025-03-27 10:20:00,0.57313,0.57449,96,Timeout,-16.099999999999167,0
NZDUSD,BUY,2025-03-28 04:40:00,2025-03-28 09:10:00,0.57139,0.57225,53,RSI=81.4,6.100000000000829,1
NZDUSD,SELL,2025-03-28 14:15:00,2025-03-28 18:20:00,0.57281,0.57167,48,RSI=19.2,8.900000000000299,1
NZDUSD,BUY,2025-03-30 23:20:00,2025-03-31 07:25:00,0.57007,0.57097,96,Timeout,6.500000000000119,1
NZDUSD,BUY,2025-03-31 09:05:00,2025-03-31 17:10:00,0.56966,0.56666,96,Timeout,-32.50000000000003,0
NZDUSD,SELL,2025-04-01 03:35:00,2025-04-01 07:05:00,0.56771,0.5672,41,RSI=8.4,2.6000000000001044,1
NZDUSD,BUY,2025-04-01 07:35:00,2025-04-01 09:35:00,0.56712,0.56765,23,RSI=84.5,2.8000000000003045,1
NZDUSD,SELL,2025-04-01 15:55:00,2025-04-01 17:55:00,0.57001,0.56955,23,RSI=15.7,2.1000000000001595,1
NZDUSD,SELL,2025-04-01 21:15:00,2025-04-02 05:20:00,0.56994,0.57206,96,Timeout,-23.70000000000011,0
NZDUSD,SELL,2025-04-02 07:40:00,2025-04-02 15:45:00,0.57265,0.57412,96,Timeout,-17.19999999999971,0
NZDUSD,SELL,2025-04-02 21:20:00,2025-04-03 05:35:00,0.57659,0.57345,96,Timeout,28.90000000000031,1
NZDUSD,SELL,2025-04-03 06:55:00,2025-04-03 15:00:00,0.57601,0.5832,96,Timeout,-74.40000000000029,0
NZDUSD,BUY,2025-04-04 03:30:00,2025-04-04 11:35:00,0.57575,0.56866,96,Timeout,-73.3999999999993,0
NZDUSD,BUY,2025-04-04 12:40:00,2025-04-04 20:45:00,0.56452,0.56027,96,Timeout,-44.99999999999976,0
NZDUSD,SELL,2025-04-07 09:00:00,2025-04-07 16:30:00,0.55816,0.55328,89,RSI=14.6,46.29999999999995,1
NZDUSD,BUY,2025-04-07 16:30:00,2025-04-07 19:00:00,0.55328,0.55489,29,RSI=81.1,13.600000000000003,1
NZDUSD,SELL,2025-04-08 03:20:00,2025-04-08 10:45:00,0.55786,0.55884,88,RSI=19.1,-12.299999999999809,0
NZDUSD,SELL,2025-04-08 13:50:00,2025-04-08 16:15:00,0.56181,0.55719,28,RSI=19.2,43.70000000000068,1
NZDUSD,BUY,2025-04-08 16:15:00,2025-04-09 00:25:00,0.55719,0.55172,96,Timeout,-57.19999999999975,0
NZDUSD,SELL,2025-04-09 02:45:00,2025-04-09 10:50:00,0.55366,0.55552,96,Timeout,-21.099999999999728,0
NZDUSD,SELL,2025-04-09 14:25:00,2025-04-09 22:30:00,0.55852,0.56419,96,Timeout,-59.19999999999953,0
NZDUSD,SELL,2025-04-10 04:05:00,2025-04-10 12:10:00,0.56663,0.56914,96,Timeout,-27.600000000000122,0
NZDUSD,SELL,2025-04-10 13:40:00,2025-04-10 17:25:00,0.57174,0.57132,44,RSI=14.0,1.6999999999997593,1
NZDUSD,SELL,2025-04-10 19:10:00,2025-04-10 20:50:00,0.57517,0.57261,19,RSI=18.5,23.100000000000065,1
NZDUSD,SELL,2025-04-14 15:30:00,2025-04-14 22:15:00,0.58738,0.58646,80,RSI=15.9,6.700000000000319,1
NZDUSD,SELL,2025-04-15 05:50:00,2025-04-15 07:00:00,0.59269,0.59059,13,RSI=18.5,18.500000000001016,1
NZDUSD,BUY,2025-04-15 07:35:00,2025-04-15 08:30:00,0.59078,0.59099,10,RSI=80.5,-0.3999999999995652,0
NZDUSD,SELL,2025-04-16 05:50:00,2025-04-16 13:55:00,0.59203,0.59003,96,Timeout,17.499999999998906,1
NZDUSD,BUY,2025-04-17 02:20:00,2025-04-17 09:10:00,0.59157,0.59167,81,RSI=83.1,-1.5000000000001101,0
NZDUSD,SELL,2025-04-17 09:10:00,2025-04-17 17:15:00,0.59167,0.59698,96,Timeout,-55.599999999999255,0
NZDUSD,BUY,2025-04-18 03:55:00,2025-04-18 12:00:00,0.59385,0.59299,96,Timeout,-11.099999999999719,0
NZDUSD,SELL,2025-04-18 19:25:00,2025-04-20 22:40:00,0.59356,0.59226,38,RSI=14.8,10.499999999999678,1
USDJPY,SELL,2024-12-31 10:25:00,2024-12-31 18:30:00,156.894,157.33,96,Timeout,-45.100000000000705,0
USDJPY,BUY,2025-01-02 02:55:00,2025-01-02 06:10:00,157.285,157.182,38,RSI=81.6,-11.800000000000864,0
USDJPY,SELL,2025-01-02 11:40:00,2025-01-02 19:45:00,157.238,157.609,96,Timeout,-38.60000000000093,0
USDJPY,BUY,2025-01-03 12:30:00,2025-01-03 20:35:00,157.105,157.169,96,Timeout,4.900000000002137,1
USDJPY,BUY,2025-01-06 13:30:00,2025-01-06 14:45:00,156.3,157.335,14,RSI=81.7,101.99999999999967,1
USDJPY,SELL,2025-01-06 14:45:00,2025-01-06 22:50:00,157.335,157.576,96,Timeout,-25.599999999998545,0
USDJPY,SELL,2025-01-07 00:30:00,2025-01-07 04:25:00,158.134,158.063,46,RSI=18.5,5.599999999999795,1
USDJPY,BUY,2025-01-07 06:15:00,2025-01-07 11:25:00,157.748,157.833,61,RSI=80.4,7.000000000000796,1
USDJPY,SELL,2025-01-07 11:25:00,2025-01-07 16:25:00,157.833,157.969,59,RSI=19.0,-15.09999999999957,0
USDJPY,SELL,2025-01-08 10:50:00,2025-01-08 18:55:00,158.34,158.494,96,Timeout,-16.899999999999636,0
USDJPY,SELL,2025-01-10 05:15:00,2025-01-10 08:45:00,158.36,157.862,41,RSI=13.1,48.30000000000189,1
USDJPY,BUY,2025-01-10 08:45:00,2025-01-10 10:40:00,157.862,157.982,22,RSI=82.2,10.500000000000455,1
USDJPY,BUY,2025-01-10 15:25:00,2025-01-12 23:30:00,157.252,157.769,96,Timeout,50.19999999999959,1
USDJPY,SELL,2025-01-14 09:40:00,2025-01-14 13:20:00,157.961,157.723,43,RSI=19.8,22.29999999999995,1
USDJPY,BUY,2025-01-15 07:45:00,2025-01-15 15:50:00,157.084,156.361,96,Timeout,-73.80000000000132,0
USDJPY,SELL,2025-01-16 05:20:00,2025-01-16 09:50:00,156.063,155.787,53,RSI=10.8,26.0999999999982,1
USDJPY,SELL,2025-01-16 12:40:00,2025-01-16 16:05:00,156.114,155.288,40,RSI=17.6,81.09999999999934,1
USDJPY,BUY,2025-01-16 16:05:00,2025-01-16 23:35:00,155.288,155.315,89,RSI=80.5,1.1999999999986812,1
USDJPY,SELL,2025-01-17 14:45:00,2025-01-19 22:50:00,156.107,156.321,96,Timeout,-22.899999999999864,0
USDJPY,BUY,2025-01-20 00:40:00,2025-01-20 08:45:00,156.165,156.031,96,Timeout,-14.899999999998615,0
USDJPY,BUY,2025-01-21 02:50:00,2025-01-21 06:10:00,155.097,155.382,39,RSI=82.0,26.999999999999655,1
USDJPY,SELL,2025-01-21 06:40:00,2025-01-21 14:05:00,155.489,155.529,88,RSI=11.4,-5.499999999999204,0
