datetime,idx,up_currency,up_crossing_value,up_velocity,up_time_below,up_min_mfc,down_currency,down_crossing_value,down_velocity,down_time_above,down_max_mfc,velocity_diff,velocity_sum,outcome,reached_zero,reached_upper,fell_back,max_mfc,min_mfc_after,time_to_zero,time_to_upper,time_to_fall_back,down_velocity_abs,vel_diff_quartile,depth_bin,height_bin
2019-01-07 00:00:00,17658,GBP,-0.17164624,0.07726130666666665,13,-0.62567015,JPY,0.16875473,-0.21072608333333334,24,2.10972595,0.28798739,0.28798739,full_continuation,True,True,True,0.33652278,-0.33297991,2.0,5.0,17.0,0.21072608333333334,Q4_high,deep_<-0.6,
2019-01-08 12:00:00,17667,EUR,-0.19845609,-0.000772329999999997,2,-0.20946381,NZD,0.1721001,-0.03744784,4,0.28444362,0.03667551000000001,0.03822017,full_continuation,True,True,True,0.28633344,-0.52347889,5.0,7.0,23.0,0.03744784,Q1_low,shallow_>-0.4,shallow_<0.4
2019-01-11 08:00:00,17684,GBP,-0.13104063,0.05738667000000001,9,-0.33297991,EUR,0.16737627,-0.03274714666666667,10,0.28633344,0.09013381666666667,0.09013381666666667,full_continuation,True,True,False,0.67443952,-0.13104063,2.0,5.0,,0.03274714666666667,Q2,shallow_>-0.4,shallow_<0.4
2019-02-04 04:00:00,17783,EUR,-0.17246211,0.009677446666666664,3,-0.23964167,AUD,0.16432907,-0.12336191333333335,21,0.8601398,0.13303936000000002,0.13303936000000002,partial_continuation,True,False,False,0.04713176,-0.19404958,8.0,,,0.12336191333333335,Q3,shallow_>-0.4,high_>0.6
2019-02-11 12:00:00,17816,CAD,-0.1565153,0.07325782666666666,13,-0.6021679,JPY,0.12941708,-0.11022366000000001,18,0.84031025,0.1834814866666667,0.1834814866666667,full_continuation,True,True,True,0.70104383,-0.37875919,3.0,5.0,21.0,0.11022366000000001,Q4_high,deep_<-0.6,high_>0.6
2019-02-13 04:00:00,17826,GBP,-0.19051822,-0.0027014299999999956,2,-0.22692715,USD,0.09060945,-0.06910030666666667,40,0.89512899,0.06639887666666668,0.07180173666666666,full_continuation,True,True,True,0.7963134,-0.4962306,23.0,25.0,4.0,0.06910030666666667,Q1_low,shallow_>-0.4,high_>0.6
2019-02-19 08:00:00,17852,EUR,-0.16300697,0.014699753333333334,1,-0.21302619,NZD,0.09839275,-0.11871832999999998,26,1.14084212,0.13341808333333333,0.13341808333333333,partial_continuation,True,False,False,0.19469014,-0.16300697,5.0,,,0.11871832999999998,Q3,shallow_>-0.4,high_>0.6
2019-02-25 12:00:00,17878,NZD,-0.05381643,0.12177758999999999,19,-0.61159094,CAD,0.11469882,-0.07343870666666666,8,0.39213127,0.19521629666666665,0.19521629666666665,full_continuation,True,True,True,0.60313881,-0.70668092,1.0,3.0,17.0,0.07343870666666666,Q4_high,deep_<-0.6,shallow_<0.4
2019-03-05 04:00:00,17913,JPY,-0.19793313,0.051264276666666664,34,-0.73723135,EUR,0.1893964,-0.038274840000000004,13,0.49582781,0.08953911666666667,0.08953911666666667,full_continuation,True,True,False,1.04604501,-0.19793313,2.0,4.0,,0.038274840000000004,Q2,deep_<-0.6,moderate_0.4_to_0.6
2019-03-18 12:00:00,17971,USD,-0.19059099,0.019671263333333338,27,-0.58309958,CHF,0.18735893,-0.025453283333333326,12,0.43774374,0.04512454666666667,0.04512454666666667,reached_zero_then_reversed,True,False,True,0.08231523,-0.54536895,27.0,,3.0,0.025453283333333326,Q1_low,moderate_-0.6_to_-0.4,moderate_0.4_to_0.6
2019-03-18 20:00:00,17973,JPY,-0.14521825,0.08793859333333333,26,-0.64857628,GBP,0.18263221,-0.08861303000000002,20,0.62622557,0.17655162333333335,0.17655162333333335,full_continuation,True,True,False,1.19717195,-0.14521825,2.0,14.0,,0.08861303000000002,Q4_high,deep_<-0.6,high_>0.6
2019-03-19 12:00:00,17977,CAD,-0.15578647,0.05301885666666667,6,-0.31484304,AUD,0.1611782,-0.023395316666666666,4,0.24796465,0.07641417333333334,0.07641417333333334,immediate_reversal,False,False,True,-0.04043725,-0.79623049,,,10.0,0.023395316666666666,Q2,shallow_>-0.4,shallow_<0.4
2019-03-26 20:00:00,18010,CAD,-0.13972715,0.07612692,23,-0.79623049,NZD,0.17537926,-0.0009131833333333265,2,0.26466001,0.07704010333333333,0.07704010333333333,full_continuation,True,True,False,0.8912425,-0.13972715,2.0,4.0,,0.0009131833333333265,Q2,deep_<-0.6,shallow_<0.4
2019-04-11 08:00:00,18081,USD,-0.12098221,0.059618333333333336,10,-0.32151069,JPY,0.14159699,-0.034111463333333335,10,0.28071832,0.09372979666666667,0.09372979666666667,full_continuation,True,True,False,0.27662894,-0.12098221,2.0,26.0,,0.034111463333333335,Q2,shallow_>-0.4,shallow_<0.4
2019-04-16 20:00:00,18103,JPY,-0.19651469,0.09073710666666668,16,-0.83303198,EUR,0.17957958,-0.052474403333333336,19,0.46590333,0.14321151000000001,0.14321151000000001,full_continuation,True,True,False,0.5017683,-0.19651469,3.0,6.0,,0.052474403333333336,Q3,deep_<-0.6,moderate_0.4_to_0.6
2019-04-24 08:00:00,18137,CHF,-0.12046074,0.08896774666666667,37,-0.74242543,EUR,0.18252507,-0.03494009,4,0.28734534,0.12390783666666666,0.12390783666666666,full_continuation,True,True,True,0.30024452,-0.33914458,2.0,6.0,20.0,0.03494009,Q3,deep_<-0.6,shallow_<0.4
2019-04-26 20:00:00,18152,CAD,-0.11635347,0.06503183666666666,11,-0.39094921,USD,0.10040099,-0.12745320999999998,45,1.04791417,0.19248504666666666,0.19248504666666666,full_continuation,True,True,False,0.27386092,-0.11635347,12.0,14.0,,0.12745320999999998,Q4_high,shallow_>-0.4,high_>0.6
2019-04-26 20:00:00,18152,CAD,-0.11635347,0.06503183666666666,11,-0.39094921,CHF,0.18305609,-0.0248307,9,0.30024452,0.08986253666666666,0.08986253666666666,full_continuation,True,True,False,0.27386092,-0.11635347,12.0,14.0,,0.0248307,Q2,shallow_>-0.4,shallow_<0.4
2019-05-01 04:00:00,18167,JPY,-0.19619708,0.019490246666666666,3,-0.25747153,NZD,0.09693537,-0.14988558333333332,16,0.7981338,0.16937582999999998,0.16937582999999998,full_continuation,True,True,False,1.03238738,-0.19619708,7.0,11.0,,0.14988558333333332,Q4_high,shallow_>-0.4,high_>0.6
2019-05-20 00:00:00,18247,AUD,-0.06581834,0.13430584666666667,38,-0.70326831,CHF,0.17588589,-0.01796899,39,1.16244582,0.15227483666666666,0.15227483666666666,full_continuation,True,True,True,0.20028565,-0.21644443,2.0,5.0,20.0,0.01796899,Q3,deep_<-0.6,high_>0.6
2019-05-27 16:00:00,18281,GBP,-0.16308052,0.020010136666666668,82,-1.02310377,CHF,0.18116828,-0.07872659000000001,19,0.66325408,0.09873672666666668,0.09873672666666668,immediate_reversal,False,False,True,-0.07556401,-0.35049075,,,11.0,0.07872659000000001,Q2,deep_<-0.6,high_>0.6
2019-05-30 08:00:00,18297,CHF,-0.14715392,0.03023271666666667,11,-0.36864337,JPY,0.18789444,-0.03740587000000001,6,0.30011205,0.06763858666666668,0.06763858666666668,full_continuation,True,True,False,0.7156967,-0.14715392,3.0,7.0,,0.03740587000000001,Q1_low,shallow_>-0.4,shallow_<0.4
2019-06-05 08:00:00,18322,GBP,-0.18634094,0.03465881666666667,30,-0.40247452,EUR,0.19506135,-0.014822670000000001,9,0.28255795,0.04948148666666667,0.04948148666666667,immediate_reversal,False,False,True,-0.01093206,-0.267775,,,19.0,0.014822670000000001,Q1_low,moderate_-0.6_to_-0.4,shallow_<0.4
2019-06-24 00:00:00,18401,AUD,-0.15383509,0.04755849333333332,4,-0.32770534,CAD,0.18397149,-0.09876679666666666,16,0.74489152,0.14632528999999997,0.14632528999999997,full_continuation,True,True,False,0.62230989,-0.15831517,4.0,12.0,,0.09876679666666666,Q3,shallow_>-0.4,high_>0.6
2019-06-26 08:00:00,18415,CAD,-0.08076064,0.07934680666666667,9,-0.46913757,EUR,0.14095762,-0.07124364,15,0.57418633,0.15059044666666666,0.15059044666666666,full_continuation,True,True,False,0.6334877,-0.08076064,1.0,2.0,,0.07124364,Q3,moderate_-0.6_to_-0.4,moderate_0.4_to_0.6
2019-07-01 12:00:00,18435,GBP,-0.17632087,0.021323426666666673,26,-0.64608532,AUD,0.18702734,-0.10105602000000001,22,0.62230989,0.12237944666666668,0.12237944666666668,immediate_reversal,False,False,True,-0.06303653,-0.71909983,,,9.0,0.10105602000000001,Q3,deep_<-0.6,high_>0.6
2019-07-05 04:00:00,18457,USD,-0.13931048,0.01910701333333334,2,-0.22664946,JPY,0.19130334,-0.09420013333333334,14,0.65788853,0.11330714666666668,0.11330714666666668,full_continuation,True,True,True,0.85849241,-0.49934015,1.0,2.0,25.0,0.09420013333333334,Q3,shallow_>-0.4,high_>0.6
2019-07-25 12:00:00,18546,EUR,-0.14436417,0.10067102333333333,55,-0.49318028,JPY,0.09139005,-0.052040336666666666,4,0.27788909,0.15271136,0.15271136,full_continuation,True,True,False,0.91621414,-0.14436417,2.0,5.0,,0.052040336666666666,Q3,moderate_-0.6_to_-0.4,shallow_<0.4
2019-07-31 20:00:00,18573,AUD,-0.17691117,0.015933133333333332,37,-0.86639358,EUR,0.12504224,-0.1321860566666667,22,0.91621414,0.14811919,0.14811919,immediate_reversal,False,False,True,-0.131765,-1.99294203,,,4.0,0.1321860566666667,Q3,deep_<-0.6,high_>0.6
2019-08-08 00:00:00,18605,AUD,-0.15420554,0.12834225333333335,28,-1.99294203,JPY,0.19076674,-0.052229386666666676,44,2.69679928,0.18057164000000003,0.18057164000000003,full_continuation,True,True,True,0.5513796,-0.31925839,1.0,2.0,19.0,0.052229386666666676,Q4_high,,
2019-08-08 20:00:00,18610,CAD,-0.18109297,0.12268936999999998,28,-0.73726453,EUR,0.19670367,-0.18116656,20,1.12992781,0.30385593,0.30385593,full_continuation,True,True,True,0.45130755,-0.35554016,3.0,6.0,25.0,0.18116656,Q4_high,deep_<-0.6,high_>0.6
2019-08-13 12:00:00,18627,AUD,-0.15197705,0.037464943333333334,3,-0.31925839,JPY,0.19338047,-0.11818603999999999,17,0.58436592,0.15565098333333333,0.15565098333333333,full_continuation,True,True,False,0.40412032,-0.15197705,8.0,11.0,,0.11818603999999999,Q4_high,shallow_>-0.4,moderate_0.4_to_0.6
2019-08-21 04:00:00,18662,NZD,-0.18317023,-0.002918809999999994,1,-0.20600458,GBP,0.16148065,-0.05116370666666666,26,0.63150265,0.04824489666666667,0.054082516666666657,immediate_reversal,False,False,True,-0.18317023,-0.41937398,,,1.0,0.05116370666666666,Q1_low,shallow_>-0.4,high_>0.6
2019-08-27 12:00:00,18689,USD,-0.19191658,0.03043896666666666,8,-0.28896123,GBP,0.19733186,-0.05995171333333333,19,0.71098777,0.09039067999999999,0.09039067999999999,full_continuation,True,True,False,0.61296061,-0.19191658,4.0,7.0,,0.05995171333333333,Q2,shallow_>-0.4,high_>0.6
2019-09-02 12:00:00,18714,NZD,-0.14633316,0.07338108333333333,47,-0.42523881,AUD,0.1985525,0.0003069466666666687,1,0.22693823,0.07307413666666666,0.07368803,full_continuation,True,True,False,0.59880545,-0.14633316,6.0,9.0,,0.0003069466666666687,Q2,moderate_-0.6_to_-0.4,shallow_<0.4
2019-09-03 08:00:00,18719,CHF,-0.17880493,0.05723340666666666,14,-0.39655868,CAD,0.14461015,-0.042586213333333345,13,0.36356482,0.09981962,0.09981962,full_continuation,True,True,True,0.32706136,-0.93761042,3.0,6.0,17.0,0.042586213333333345,Q2,shallow_>-0.4,shallow_<0.4
2019-10-03 20:00:00,18858,AUD,-0.16810794,0.10371950333333334,14,-0.71298013,GBP,0.19483454,0.010707606666666666,2,0.2521562,0.09301189666666668,0.11442711,full_continuation,True,True,True,0.44779648,-0.20954551,2.0,4.0,24.0,0.010707606666666666,Q2,deep_<-0.6,shallow_<0.4
2019-10-07 20:00:00,18871,USD,-0.18805042,0.07535138333333334,14,-0.47333303,AUD,0.17603838,-0.06136584666666667,9,0.44779648,0.13671723000000002,0.13671723000000002,full_continuation,True,True,True,0.2933585,-0.61230939,4.0,9.0,20.0,0.06136584666666667,Q3,moderate_-0.6_to_-0.4,moderate_0.4_to_0.6
2019-10-07 20:00:00,18871,CAD,-0.10093601,0.19363133666666668,19,-1.16945707,AUD,0.17603838,-0.06136584666666667,9,0.44779648,0.2549971833333333,0.2549971833333333,full_continuation,True,True,False,0.46843996,-0.10093601,1.0,6.0,,0.06136584666666667,Q4_high,deep_<-0.6,moderate_0.4_to_0.6
2019-11-06 20:00:00,19007,JPY,-0.15750652,0.10717636333333332,10,-0.60212612,AUD,0.16074185,-0.05340696333333334,9,0.35714041,0.16058332666666666,0.16058332666666666,full_continuation,True,True,False,0.3340334,-0.15750652,9.0,12.0,,0.05340696333333334,Q4_high,deep_<-0.6,shallow_<0.4
2019-11-27 04:00:00,19096,CHF,-0.19449195,0.04352411666666666,21,-0.45454705,USD,0.19150411,-0.03676875666666666,23,0.43450318,0.08029287333333332,0.08029287333333332,full_continuation,True,True,True,0.73050332,-0.20386009,21.0,24.0,18.0,0.03676875666666666,Q2,moderate_-0.6_to_-0.4,moderate_0.4_to_0.6
2019-12-08 20:00:00,19144,USD,-0.18408236,0.07252079,28,-1.21097344,CAD,0.14491617,-0.11605497,10,0.75512818,0.18857575999999998,0.18857575999999998,reached_zero_then_reversed,True,False,True,0.07056011,-0.8541402,5.0,,16.0,0.11605497,Q4_high,deep_<-0.6,high_>0.6
2019-12-31 04:00:00,19242,JPY,-0.10616378,0.11753076333333334,17,-0.77848725,AUD,0.19443383,-0.017416023333333336,12,0.31589995,0.13494678666666668,0.13494678666666668,full_continuation,True,True,False,1.13576336,-0.10616378,3.0,8.0,,0.017416023333333336,Q3,deep_<-0.6,shallow_<0.4
2020-01-03 04:00:00,19255,USD,-0.07640229,0.12184378333333334,29,-1.34697168,GBP,0.09641661,-0.05720136333333333,24,0.39382124,0.17904514666666668,0.17904514666666668,full_continuation,True,True,False,0.89912353,-0.07640229,1.0,4.0,,0.05720136333333333,Q4_high,deep_<-0.6,shallow_<0.4
2020-01-08 04:00:00,19274,NZD,-0.17715845,0.03677307000000001,23,-0.75845218,EUR,0.17219802,-0.01696219,4,0.25809563,0.05373526000000001,0.05373526000000001,partial_continuation,True,False,False,0.09702656,-0.17715845,4.0,,,0.01696219,Q1_low,deep_<-0.6,shallow_<0.4
2020-01-19 20:00:00,19322,JPY,-0.17479861,0.03752455,47,-0.81358922,GBP,0.15173894,-0.051575893333333345,8,0.31885193,0.08910044333333333,0.08910044333333333,full_continuation,True,True,False,0.64407453,-0.17479861,4.0,7.0,,0.051575893333333345,Q2,deep_<-0.6,shallow_<0.4
2020-01-19 20:00:00,19322,AUD,-0.19901608,0.014356829999999996,3,-0.2687543,GBP,0.15173894,-0.051575893333333345,8,0.31885193,0.06593272333333335,0.06593272333333335,immediate_reversal,False,False,True,-0.19108454,-0.46148485,,,2.0,0.051575893333333345,Q1_low,shallow_>-0.4,shallow_<0.4
2020-02-18 12:00:00,19456,CHF,-0.15314958,0.07700669666666667,17,-0.62849801,GBP,0.18387552,-0.06154456,30,0.65539887,0.13855125666666668,0.13855125666666668,full_continuation,True,True,False,0.94782625,-0.15314958,5.0,9.0,,0.06154456,Q3,deep_<-0.6,high_>0.6
2020-02-26 12:00:00,19493,USD,-0.16106075,0.07694584666666666,9,-0.48578896,CHF,0.19833355,0.0007625866666666666,1,0.2011124,0.07618326,0.07770843333333333,immediate_reversal,False,False,True,-0.04037072,-0.72071041,,,6.0,0.0007625866666666666,Q2,moderate_-0.6_to_-0.4,shallow_<0.4
2020-03-12 04:00:00,19559,CAD,-0.19880279,0.15892694666666665,36,-2.51449707,EUR,0.11760136,-0.08501153333333333,21,0.95740834,0.24393847999999999,0.24393847999999999,full_continuation,True,True,True,0.7409365,-0.58092683,2.0,3.0,26.0,0.08501153333333333,Q4_high,,high_>0.6
2020-03-19 16:00:00,19593,CAD,-0.18492946,0.08462270666666667,8,-0.58092683,JPY,0.1642312,-0.12081365666666666,10,0.57297228,0.20543636333333332,0.20543636333333332,full_continuation,True,True,True,0.51465122,-0.31797098,1.0,3.0,20.0,0.12081365666666666,Q4_high,moderate_-0.6_to_-0.4,moderate_0.4_to_0.6
2020-03-23 20:00:00,19607,NZD,-0.15408645,0.061278153333333335,21,-0.83271056,USD,0.12377906,-0.13376779666666666,56,1.81227508,0.19504595,0.19504595,full_continuation,True,True,False,0.33617233,-0.15408645,3.0,8.0,,0.13376779666666666,Q4_high,deep_<-0.6,
2020-04-03 12:00:00,19660,CHF,-0.19362425,0.004931763333333329,3,-0.20841954,JPY,0.18632921,-0.02558874000000001,14,0.33871467,0.030520503333333338,0.030520503333333338,partial_continuation,True,False,False,0.00149751,-0.1969764,18.0,,,0.02558874000000001,Q1_low,shallow_>-0.4,shallow_<0.4
2020-04-15 04:00:00,19708,USD,-0.18280478,0.043062293333333335,30,-0.37249009,AUD,0.17010051,-0.06381993999999999,37,0.54231385,0.10688223333333333,0.10688223333333333,full_continuation,True,True,False,0.40970855,-0.18280478,4.0,7.0,,0.06381993999999999,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2020-04-17 12:00:00,19722,CAD,-0.17000746,0.030279076666666665,11,-0.36404227,JPY,0.19129049,-0.01946091666666666,17,0.3737096,0.04973999333333333,0.04973999333333333,full_continuation,True,True,True,0.42153635,-0.30696153,4.0,26.0,12.0,0.01946091666666666,Q1_low,shallow_>-0.4,shallow_<0.4
2020-05-04 00:00:00,19788,JPY,-0.16710071,0.06416562666666667,9,-0.38700435,GBP,0.1988543,-0.0042348333333333266,4,0.23549862,0.06840046,0.06840046,full_continuation,True,True,True,0.7702039,-0.26496272,3.0,6.0,29.0,0.0042348333333333266,Q1_low,shallow_>-0.4,shallow_<0.4
2020-05-22 00:00:00,19874,USD,-0.09927569,0.10534779999999999,18,-0.75799387,AUD,0.09863691,-0.09307575333333333,20,0.64447063,0.19842355333333334,0.19842355333333334,full_continuation,True,True,True,0.3627888,-0.69952434,2.0,5.0,16.0,0.09307575333333333,Q4_high,deep_<-0.6,high_>0.6
2020-05-29 08:00:00,19907,CHF,-0.13403336,0.06741124999999999,13,-0.45859313,CAD,0.1591945,-0.09335131,17,0.73337559,0.16076256,0.16076256,reached_zero_then_reversed,True,False,True,0.19021993,-1.02050279,2.0,,12.0,0.09335131,Q4_high,moderate_-0.6_to_-0.4,high_>0.6
2020-05-29 12:00:00,19908,GBP,-0.14988622,0.008056800000000003,2,-0.23364473,NZD,0.19471008,-0.06261600666666667,17,0.5387759,0.07067280666666667,0.07067280666666667,full_continuation,True,True,False,0.62883227,-0.17775624,4.0,7.0,,0.06261600666666667,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2020-06-09 00:00:00,19949,JPY,-0.14723797,0.14455636,59,-1.74157142,AUD,0.15721058,-0.021099620000000003,37,1.52273608,0.16565598,0.16565598,full_continuation,True,True,False,1.07904176,-0.14723797,1.0,2.0,,0.021099620000000003,Q4_high,,
2020-06-15 20:00:00,19979,CAD,-0.1640521,0.07400400666666666,21,-0.86518677,JPY,0.16462239,-0.15282790333333332,28,1.07904176,0.22683190999999997,0.22683190999999997,full_continuation,True,True,False,0.2426127,-0.1640521,4.0,7.0,,0.15282790333333332,Q4_high,deep_<-0.6,high_>0.6
2020-06-15 20:00:00,19979,AUD,-0.07561777,0.17943807999999997,25,-0.77517612,JPY,0.16462239,-0.15282790333333332,28,1.07904176,0.3322659833333333,0.3322659833333333,full_continuation,True,True,False,0.30970909,-0.15022488,1.0,4.0,,0.15282790333333332,Q4_high,deep_<-0.6,high_>0.6
2020-06-15 20:00:00,19979,NZD,-0.18341138,0.06955016666666665,16,-0.58726148,JPY,0.16462239,-0.15282790333333332,28,1.07904176,0.22237806999999998,0.22237806999999998,partial_continuation,True,False,False,0.1182676,-0.18341138,4.0,,,0.15282790333333332,Q4_high,moderate_-0.6_to_-0.4,high_>0.6
2020-07-24 08:00:00,20155,JPY,-0.01989254,0.18076814,23,-0.94966365,NZD,0.17324256,-0.052249136666666675,12,0.55264859,0.23301727666666666,0.23301727666666666,full_continuation,True,True,False,0.94522953,-0.01989254,1.0,2.0,,0.052249136666666675,Q4_high,deep_<-0.6,moderate_0.4_to_0.6
2020-08-06 16:00:00,20213,NZD,-0.15586237,0.044896453333333336,54,-0.65692528,CAD,0.18475721,-0.08740773333333333,16,0.97117173,0.13230418666666666,0.13230418666666666,reached_zero_then_reversed,True,False,True,0.01793021,-0.48038676,4.0,,13.0,0.08740773333333333,Q3,deep_<-0.6,high_>0.6
2020-08-07 00:00:00,20215,JPY,-0.17383497,0.011504760000000003,3,-0.246106,CHF,0.16603444,-0.025399693333333334,5,0.24223352,0.03690445333333334,0.03690445333333334,full_continuation,True,True,True,0.22667379,-0.86236016,5.0,10.0,18.0,0.025399693333333334,Q1_low,shallow_>-0.4,shallow_<0.4
2020-08-25 00:00:00,20290,NZD,-0.19722471,0.02693897999999999,8,-0.37417813,JPY,0.15758237,-0.04123911333333333,9,0.30408622,0.06817809333333331,0.06817809333333331,full_continuation,True,True,False,1.14068819,-0.19722471,3.0,9.0,,0.04123911333333333,Q1_low,shallow_>-0.4,shallow_<0.4
2020-09-02 08:00:00,20329,USD,-0.03549817,0.1519754,29,-0.931261,AUD,0.12990481,-0.12376617333333333,32,0.98636038,0.2757415733333333,0.2757415733333333,full_continuation,True,True,False,0.67886209,-0.03549817,1.0,3.0,,0.12376617333333333,Q4_high,deep_<-0.6,high_>0.6
2020-09-03 04:00:00,20334,JPY,-0.14574298,0.07765313333333333,41,-0.84281303,GBP,0.13467727,-0.06070824333333333,33,0.45746853,0.13836137666666665,0.13836137666666665,full_continuation,True,True,False,0.83341759,-0.14574298,2.0,3.0,,0.06070824333333333,Q3,deep_<-0.6,moderate_0.4_to_0.6
2020-09-11 00:00:00,20370,CAD,-0.17157789,0.03438644999999999,9,-0.29714864,JPY,0.15963468,-0.05815501,33,0.83341759,0.09254145999999999,0.09254145999999999,reached_zero_then_reversed,True,False,True,0.07753133,-0.43572166,5.0,,15.0,0.05815501,Q2,shallow_>-0.4,high_>0.6
2020-09-28 12:00:00,20442,NZD,-0.16500566,0.06328504333333333,24,-0.96329769,USD,0.12090382,-0.09078164,31,1.27470752,0.15406668333333334,0.15406668333333334,full_continuation,True,True,False,0.43213546,-0.16500566,6.0,18.0,,0.09078164,Q3,deep_<-0.6,high_>0.6
2020-10-05 20:00:00,20475,USD,-0.1898812,0.020074816666666672,28,-0.62907028,NZD,0.16490534,-0.039781729999999994,15,0.43213546,0.05985654666666666,0.05985654666666666,full_continuation,True,True,True,0.20307105,-0.74520587,6.0,15.0,22.0,0.039781729999999994,Q1_low,deep_<-0.6,moderate_0.4_to_0.6
2020-10-21 12:00:00,20547,JPY,-0.16330408,0.08934520666666668,8,-0.43485152,CAD,0.05669504,-0.12003277999999999,6,0.41679338,0.20937798666666668,0.20937798666666668,full_continuation,True,True,False,0.46776519,-0.16330408,3.0,7.0,,0.12003277999999999,Q4_high,moderate_-0.6_to_-0.4,moderate_0.4_to_0.6
2020-10-22 12:00:00,20553,AUD,-0.14754496,0.058338843333333334,43,-0.81467981,CHF,0.16287622,-0.09640259,19,0.64018264,0.15474143333333334,0.15474143333333334,full_continuation,True,True,True,0.34493694,-0.34257363,2.0,4.0,27.0,0.09640259,Q4_high,deep_<-0.6,high_>0.6
2020-10-26 00:00:00,20563,USD,-0.12558943,0.09415308333333333,22,-0.75898847,JPY,0.13800379,-0.038835973333333336,9,0.25605152,0.13298905666666666,0.13298905666666666,full_continuation,True,True,False,0.86364186,-0.12558943,2.0,14.0,,0.038835973333333336,Q3,deep_<-0.6,shallow_<0.4
2020-10-28 04:00:00,20576,GBP,-0.19941375,0.047040080000000005,10,-0.44479393,AUD,0.17160687,-0.007074143333333338,1,0.20942654,0.05411422333333334,0.05411422333333334,reached_zero_then_reversed,True,False,True,0.17193558,-0.20363176,6.0,,1.0,0.007074143333333338,Q1_low,moderate_-0.6_to_-0.4,shallow_<0.4
2020-11-13 00:00:00,20649,CHF,-0.19874872,0.19234182,20,-1.30343405,USD,0.19286237,-0.03769736999999999,14,0.47924995,0.23003918999999998,0.23003918999999998,full_continuation,True,True,False,0.28314602,-0.19874872,3.0,5.0,,0.03769736999999999,Q4_high,deep_<-0.6,moderate_0.4_to_0.6
2020-11-30 20:00:00,20723,USD,-0.1500772,0.057047316666666674,20,-0.37785499,CHF,0.1560111,-0.06843974333333332,11,0.36133033,0.12548705999999998,0.12548705999999998,immediate_reversal,False,False,True,-0.14193277,-0.89227064,,,4.0,0.06843974333333332,Q3,shallow_>-0.4,shallow_<0.4
2020-12-20 20:00:00,20810,USD,-0.08831555,0.11858659333333332,39,-0.68321087,GBP,0.13182117,-0.11827202666666668,19,0.88031846,0.23685862000000002,0.23685862000000002,full_continuation,True,True,True,0.75498027,-0.27123608,1.0,2.0,28.0,0.11827202666666668,Q4_high,deep_<-0.6,high_>0.6
2020-12-21 00:00:00,20811,CHF,-0.19985132,0.06566469666666667,11,-0.46048899,NZD,0.13500618,-0.01897172666666667,2,0.22175687,0.08463642333333335,0.08463642333333335,full_continuation,True,True,True,0.33175373,-0.58561047,3.0,6.0,19.0,0.01897172666666667,Q2,moderate_-0.6_to_-0.4,shallow_<0.4
2020-12-23 08:00:00,20825,GBP,-0.16620147,0.06876310333333334,13,-0.56552217,CHF,0.11572272,-0.062435436666666656,8,0.33175373,0.13119854,0.13119854,full_continuation,True,True,True,0.71038349,-0.30706157,2.0,3.0,23.0,0.062435436666666656,Q3,moderate_-0.6_to_-0.4,shallow_<0.4
2020-12-23 20:00:00,20828,CAD,-0.15832163,0.08102170000000002,33,-0.79345481,USD,0.12076242,-0.09444499333333334,16,0.75498027,0.17546669333333337,0.17546669333333337,partial_continuation,True,False,False,0.10513991,-0.15832163,5.0,,,0.09444499333333334,Q4_high,deep_<-0.6,high_>0.6
2021-01-05 00:00:00,20869,USD,-0.19120014,0.07409721666666667,20,-0.77679236,GBP,0.14040668,-0.03683542666666667,8,0.31942894,0.11093264333333334,0.11093264333333334,full_continuation,True,True,True,0.80342795,-0.42598101,18.0,21.0,3.0,0.03683542666666667,Q3,deep_<-0.6,shallow_<0.4
2021-01-11 12:00:00,20897,JPY,-0.17388795,0.12050800666666665,18,-0.94739184,CAD,0.19768105,-0.03402914666666667,11,0.38299159,0.15453715333333332,0.15453715333333332,full_continuation,True,True,False,0.58015987,-0.17388795,3.0,9.0,,0.03402914666666667,Q3,deep_<-0.6,shallow_<0.4
2021-01-19 20:00:00,20936,AUD,-0.18805944,0.025539923333333336,11,-0.31689225,USD,0.18823193,-0.04780765333333333,13,0.45585861,0.07334757666666666,0.07334757666666666,full_continuation,True,True,True,0.25221636,-0.44696781,3.0,7.0,17.0,0.04780765333333333,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2021-01-19 20:00:00,20936,AUD,-0.18805944,0.025539923333333336,11,-0.31689225,JPY,0.19890591,-0.07919854000000001,15,0.70471566,0.10473846333333335,0.10473846333333335,full_continuation,True,True,True,0.25221636,-0.44696781,3.0,7.0,17.0,0.07919854000000001,Q2,shallow_>-0.4,high_>0.6
2021-01-22 00:00:00,20949,CHF,-0.17141945,0.028470926666666663,6,-0.25683223,CAD,0.19108737,-0.09387565666666668,9,0.49241347,0.12234658333333334,0.12234658333333334,full_continuation,True,True,True,0.2841727,-0.20740521,4.0,9.0,22.0,0.09387565666666668,Q3,shallow_>-0.4,moderate_0.4_to_0.6
